sample_id,image_path,ground_truth,language,dataset,prediction_azure_intelligence,inference_time_ms_azure_intelligence,tokens_used_azure_intelligence,error_azure_intelligence,prediction_mistral_document_ai,inference_time_ms_mistral_document_ai,tokens_used_mistral_document_ai,error_mistral_document_ai
icdar_tr_img_08079,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08079.jpg,"![img-0.jpeg](img-0.jpeg)

এম.বি.রোড, পূর্ব পাড়া মোর,",Bangla,ICDAR_mini,"ভান্ডার
মাতৃ
পাড়া
পূর্ব
মোর,
বি.
রোড,
এম.",2444.8587894439697,,,"ভান্ডার
মাতৃ
পাড়া
পূর্ব
মোর,
বি.
রোড,
এম.",1023.676872253418,,
icdar_tr_img_08091,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08091.jpg,"![img-0.jpeg](img-0.jpeg)
![img-1.jpeg](img-1.jpeg)

# 081 71163 4101 (4101)","Bangla, None, Latin",ICDAR_mini,"ভারত
অন্তর্ভুক্ত
অন্তর্গত
পরিষেবা
অনান্য
ব্যাঙ্কের
SBI
খোলা
খাতা",2492.349863052368,,,"ভারত
অন্তর্ভুক্ত
অন্তর্গত
পরিষেবা
অনান্য
ব্যাঙ্কের
SBI
খোলা
খাতা",2305.1977157592773,,
icdar_tr_img_08132,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08132.jpg,# ![img-0.jpeg](img-0.jpeg),"Bangla, Latin",ICDAR_mini,"বিশ্ব
বাংলা
ব
BISWA
BANGLA
সবুজ
সাথী",2464.200973510742,,,"বিশ্ব
বাংলা
ব
BISWA
BANGLA
সবুজ
সাথী",1642.5421237945557,,
icdar_tr_img_08140,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08140.jpg,<table><tr><th></th><td></td><td></td><td></td><td></td><td></td></tr></table>,"Bangla, None, Latin",ICDAR_mini,"আনন্দ
anand",3644.9570655822754,,,"আনন্দ
anand",1362.3089790344238,,
icdar_tr_img_08167,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08167.jpg,"# FROTECHGLOBALITS

![img-0.jpeg](img-0.jpeg)","Bangla, None, Latin",ICDAR_mini,"CROTECHGLOBALITS
আবার
মদন
মিত্র",2497.7309703826904,,,"CROTECHGLOBALITS
আবার
মদন
মিত্র",2101.6528606414795,,
icdar_tr_img_08182,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08182.jpg,# ![img-0.jpeg](img-0.jpeg),"Bangla, None",ICDAR_mini,"চৌমাথা
ওন্দা
সার্ব্বজনীন
দুর্গা
মন্দির
I",2467.0798778533936,,,"চৌমাথা
ওন্দা
সার্ব্বজনীন
দুর্গা
মন্দির
I",1569.3681240081787,,
icdar_tr_img_08190,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08190.jpg,# বক্সী জিন্ম ১৩৬:भाभারবারঠাকুর রোড <br> কবককায়া-৩৫,Bangla,ICDAR_mini,"লক্ষী
ভিলা
ঠাকুর
গোপাল
রোড
লাল
১৩৬,
কলকাতা
৩৫",4902.1241664886475,,,"লক্ষী
ভিলা
ঠাকুর
গোপাল
রোড
লাল
১৩৬,
কলকাতা
৩৫",1801.893949508667,,
icdar_tr_img_08198,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08198.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)",Bangla,ICDAR_mini,"সাক্ষাতের
কেন্দ্রে
যান",2592.485189437866,,,"সাক্ষাতের
কেন্দ্রে
যান",1798.7918853759766,,
icdar_tr_img_08202,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08202.jpg,"ID-81136
आदि के लिए एक नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया नया",Bangla,ICDAR_mini,"আদি
আদি
ফকির
ফকির
প্রো:-
প্রোঃ
মহম্মদ
মহম্মদ",2459.304094314575,,,"আদি
আদি
ফকির
ফকির
প্রো:-
প্রোঃ
মহম্মদ
মহম্মদ",959.4743251800537,,
icdar_tr_img_08211,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08211.jpg,"101101
आधुनिक यूनिवर्सिटी ऑफ द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द ब्लैक एंड द",Bangla,ICDAR_mini,"প্রদীপ
কুমার
বেজ
ডাঃ
ডাঃ
অনিন্দ্য
সুন্দর
দাস
ডাঃ
দেবাশিস
সর্দার",2463.449001312256,,,"প্রদীপ
কুমার
বেজ
ডাঃ
ডাঃ
অনিন্দ্য
সুন্দর
দাস
ডাঃ
দেবাশিস
সর্দার",1588.5889530181885,,
icdar_tr_img_08248,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08248.jpg,"ID 80100
अथात अदिकल
अथात
न","Bangla, Symbols",ICDAR_mini,"সাইকেল
''
এখানে
রাখিবেন
না",3651.3211727142334,,,"সাইকেল
''
এখানে
রাখিবেন
না",1250.2007484436035,,
icdar_tr_img_08249,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08249.jpg,"ID-81293
382. अब. बि. ब्राछ, कनिकाण - 383.",Bangla,ICDAR_mini,"পয়া
জুয়েলার্স
কলিকাতা-
বি.
৪৯
৪৯
রোড,
২
এম.",3614.5882606506348,,,"পয়া
জুয়েলার্স
কলিকাতা-
বি.
৪৯
৪৯
রোড,
২
এম.",1503.9501190185547,,
icdar_tr_img_08253,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08253.jpg,"107999
अपने जीवन को एक और और प्रतीक बनाए रखने के लिए, कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के कोलकाता के",Bangla,ICDAR_mini,"স্টেট
কোতুলপুর
তিন
বাঁকুড়া
ব্যাঙ্ক
-এর
তলায়,",2481.99200630188,,,"স্টেট
কোতুলপুর
তিন
বাঁকুড়া
ব্যাঙ্ক
-এর
তলায়,",1236.997127532959,,
icdar_tr_img_08255,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08255.jpg,# **DASILI YARIBA**,Bangla,ICDAR_mini,"চিত্রমালা
ইলেকট্রিক",2466.3028717041016,,,"চিত্রমালা
ইলেকট্রিক",1368.9322471618652,,
icdar_tr_img_08270,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08270.jpg,"<table><tr><td colspan=""3""></td></tr></table>",Bangla,ICDAR_mini,মঞ্জউ,2534.313201904297,,,মঞ্জউ,2365.2470111846924,,
icdar_tr_img_08288,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08288.jpg,# GLOBE (15),Bangla,ICDAR_mini,নটরাজ,2529.58607673645,,,নটরাজ,1328.2699584960938,,
icdar_tr_img_08316,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08316.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)",Bangla,ICDAR_mini,আইডিয়া,7018.14603805542,,,আইডিয়া,1794.1808700561523,,
icdar_tr_img_08400,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08400.jpg,"# एका याएँ: याएँ एका

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

![img-2.jpeg](img-2.jpeg)

![img-3.jpeg](img-3.jpeg)

![img-4.jpeg](img-4.jpeg)",Bangla,ICDAR_mini,"মাটি
টাকা
মাটি-
টাকা",3609.90309715271,,,"মাটি
টাকা
মাটি-
টাকা",1285.362958908081,,
icdar_tr_img_08408,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08408.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",Bangla,ICDAR_mini,"মায়ের
আশীর্বাদ",2481.632947921753,,,"মায়ের
আশীর্বাদ",1786.5679264068604,,
icdar_tr_img_08415,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08415.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)
![img-2.jpeg](img-2.jpeg)
![img-3.jpeg](img-3.jpeg)","Bangla, None, Latin",ICDAR_mini,"খেলাধূলার
সমস্ত
সরঞ্জাম
মো-
973218",2722.982883453369,,,"খেলাধূলার
সমস্ত
সরঞ্জাম
মো-
973218",1739.1407489776611,,
icdar_tr_img_08451,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08451.jpg,"![img-0.jpeg](img-0.jpeg)

# नजरत

जन्म- २७ नन भीः २४ सा. सि.
मृत्यु- २७९७ भीः २७ सा. जागडे",Bangla,ICDAR_mini,"নজরুল
খ্রীঃ
জন্ম
১৮৯৯
মে।
২৪শে
আগষ্ট।
খ্রীঃ
২৯শে
১৯৭৬
মৃতু্্য-",2547.5971698760986,,,"নজরুল
খ্রীঃ
জন্ম
১৮৯৯
মে।
২৪শে
আগষ্ট।
খ্রীঃ
২৯শে
১৯৭৬
মৃতু্্য-",1226.132869720459,,
icdar_tr_img_08465,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08465.jpg,"# ত্রৈবীর সমস্ত উপাদান পাওয়া যায়।

## পার্শ্বে, বীজুড়া","Bangla, Latin",ICDAR_mini,"তৈরীর
উপাদান
যায়
পাওয়া
সমস্ত
৷
বাঁকুড়া
পাশে,",2473.299026489258,,,"তৈরীর
উপাদান
যায়
পাওয়া
সমস্ত
৷
বাঁকুড়া
পাশে,",1677.6680946350098,,
icdar_tr_img_08473,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08473.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)","Bangla, None",ICDAR_mini,"পার্লার
দেবরাজ
এখানে
দাঁড়ি",2464.108943939209,,,"পার্লার
দেবরাজ
এখানে
দাঁড়ি",2127.3858547210693,,
icdar_tr_img_08477,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08477.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",Bangla,ICDAR_mini,"পঞ্চায়েত
সমিতি
কার্য্যালয়
ওন্দা",2515.336036682129,,,"পঞ্চায়েত
সমিতি
কার্য্যালয়
ওন্দা",1332.9260349273682,,
icdar_tr_img_08479,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08479.jpg,"ID-86506
अपने जीवन के लिए एक मजबूत और सक्षम बनाया । अपने जीवन के लिए एक मजबूत और सक्षम बनाया । अपने जीवन के लिए एक मजबूत और सक्षम बनाया ।","Bangla, None",ICDAR_mini,"ওন্দা
খুচরা
ঔষধের
দোকান
বাঁকুড়া",2458.9381217956543,,,"ওন্দা
খুচরা
ঔষধের
দোকান
বাঁকুড়া",1443.885087966919,,
icdar_tr_img_08486,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08486.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",Bangla,ICDAR_mini,"পরীক্ষা
চক্ষু
চশমা",2517.223834991455,,,"পরীক্ষা
চক্ষু
চশমা",1108.8969707489014,,
icdar_tr_img_08497,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08497.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",Bangla,ICDAR_mini,"পান্তুউ
জুয়েলার্স
এন্ড
সন্স",3648.5323905944824,,,"পান্তুউ
জুয়েলার্স
এন্ড
সন্স",1260.3530883789062,,
icdar_tr_img_08517,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08517.jpg,"# Onita F

M. B. ROAD, UDAYPUR, NIMTA, KO

![img-0.jpeg](img-0.jpeg)","Bangla, None, Latin",ICDAR_mini,"F
Onita
অনিতা
NIMTA
K
UDAYPUR
ROAD,
B.",2475.105047225952,,,"F
Onita
অনিতা
NIMTA
K
UDAYPUR
ROAD,
B.",1126.943826675415,,
icdar_tr_img_08534,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08534.jpg,"<table><tr><td colspan=""3""></td></tr></table>","Bangla, None, Latin",ICDAR_mini,"ওন্দা
রোড
(U.B.I.
মেন",4052.5171756744385,,,"ওন্দা
রোড
(U.B.I.
মেন",1351.4459133148193,,
icdar_tr_img_08537,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08537.jpg,"# ![img-0.jpeg](img-0.jpeg) 

![img-1.jpeg](img-1.jpeg)","Bangla, None",ICDAR_mini,"গুঁড়ো
মশলা
গুঁড়ো",2466.287851333618,,,"গুঁড়ো
মশলা
গুঁড়ো",2134.620189666748,,
icdar_tr_img_08540,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08540.jpg,"“দেশমান বা জানালায় পালের দিক, কিংবা চ","Bangla, None",ICDAR_mini,"পিক,
কিংবা
পানের
দেওয়ালে
বা
জানালায়",2502.4797916412354,,,"পিক,
কিংবা
পানের
দেওয়ালে
বা
জানালায়",1254.8928260803223,,
icdar_tr_img_08568,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08568.jpg,.,Bangla,ICDAR_mini,"ঠাণ্ডা
ঠাণ্ডা
কুল
কুল",2516.8797969818115,,,"ঠাণ্ডা
ঠাণ্ডা
কুল
কুল",2324.159860610962,,
icdar_tr_img_08586,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08586.jpg,"<table><tr><td colspan=""2"">![img-0.jpeg](img-0.jpeg)</td></tr></table>","Bangla, None",ICDAR_mini,"গীর্জায়
প্রবেশ
পথ
प्रवेश
चर्च",2488.5430335998535,,,"গীর্জায়
প্রবেশ
পথ
प्रवेश
चर्च",1301.8040657043457,,
icdar_tr_img_08591,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08591.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>","Bangla, Latin",ICDAR_mini,"PRADHAN
JEWELLERS
GOLD
PROP:-
PRADHAN
MANTU
প্র়়ধান
15,M.B.Road.Kol-49
MORE
CULTURE
গোল্ড",2466.6030406951904,,,"PRADHAN
JEWELLERS
GOLD
PROP:-
PRADHAN
MANTU
প্র়়ধান
15,M.B.Road.Kol-49
MORE
CULTURE
গোল্ড",1585.258960723877,,
icdar_tr_img_08595,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08595.jpg,"# বিডি লুমেনী
# লামোতে বাগে
# গুণীচ",Bangla,ICDAR_mini,"নিউ
লক্ষ্মী
নারায়ণ
ব্যাগ
সেন্টার",2458.0018520355225,,,"নিউ
লক্ষ্মী
নারায়ণ
ব্যাগ
সেন্টার",1273.8780975341797,,
icdar_tr_img_08597,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08597.jpg,"# 414 

![img-0.jpeg](img-0.jpeg)",Bangla,ICDAR_mini,"বুক
এজেন্সী",7037.957191467285,,,"বুক
এজেন্সী",1910.6028079986572,,
icdar_tr_img_08612,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08612.jpg,"# ![img-0.jpeg](img-0.jpeg) 

KOL-49 ○ Phone : 28441419","Bangla, Latin",ICDAR_mini,"Urnitu
ফার্নিচার
kol-
49
Phone:
28441419",4725.772142410278,,,"Urnitu
ফার্নিচার
kol-
49
Phone:
28441419",2283.3259105682373,,
icdar_tr_img_08640,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08640.jpg,"# SALADA

## NICCO PARK

![img-0.jpeg](img-0.jpeg)","Bangla, Latin",ICDAR_mini,"niccopark
নারায়ণ",3083.390951156616,,,"niccopark
নারায়ণ",1458.207130432129,,
icdar_tr_img_08675,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08675.jpg,"ID-101166
अन्य पृष्ठभूमि के रूप में, यह एक नए और नए रूप से बनाया गया था । अन्य पृष्ठभूमि के रूप में, यह एक नए और नए रूप से बनाया गया था । अन्य पृष्ठभूमि के रूप में, यह एक नए और नए रूप से बनाया गया था ।","Bangla, None",ICDAR_mini,"তৈয়ারি
সহকারে
যত্ন
মেরামোতের
ও",2487.6530170440674,,,"তৈয়ারি
সহকারে
যত্ন
মেরামোতের
ও",1009.1278553009033,,
icdar_tr_img_08703,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08703.jpg,"# 2059

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)","Bangla, None, Latin",ICDAR_mini,"2059
কলকাতা-
৮৩",2624.9899864196777,,,"2059
কলকাতা-
৮৩",2319.004774093628,,
icdar_tr_img_08712,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08712.jpg,# আর. কে. আত্মহত্যা কনিষ্ঠ ভ্রূণিক,Bangla,ICDAR_mini,"মেডিক্যাল
কে.
আর.
ড্রাগিষ্ট
কেমিষ্ট",3598.500967025757,,,"মেডিক্যাল
কে.
আর.
ড্রাগিষ্ট
কেমিষ্ট",1743.7467575073242,,
icdar_tr_img_08730,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08730.jpg,![img-0.jpeg](img-0.jpeg),"Latin, Symbols, Bangla",ICDAR_mini,"Bhujia
Prabhuji
স্ক্যান
ফ্রিজ,
এ.সি,
ডিপফ্রিজ
সেলস্
এন্ড
সার্ভিস
ফ্যান
ও
রং
,
করা
হয়
এবং
৪৬
,এম
বি,
রোড
পূবপাড়া
মোড়
,
কোলকাতা
৮৩
-",2471.10915184021,,,"Bhujia
Prabhuji
স্ক্যান
ফ্রিজ,
এ.সি,
ডিপফ্রিজ
সেলস্
এন্ড
সার্ভিস
ফ্যান
ও
রং
,
করা
হয়
এবং
৪৬
,এম
বি,
রোড
পূবপাড়া
মোড়
,
কোলকাতা
৮৩
-",1557.826042175293,,
icdar_tr_img_08744,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08744.jpg,"# অ্যাসলিসিস 

03325648408
03325443250","Bangla, Latin",ICDAR_mini,"ডায়ালিসিস
033
8408
2564
033
2544
3250",2487.6418113708496,,,"ডায়ালিসিস
033
8408
2564
033
2544
3250",1121.2007999420166,,
icdar_tr_img_08753,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08753.jpg,"# ![img-0.jpeg](img-0.jpeg) ![img-1.jpeg](img-1.jpeg) 

![img-2.jpeg](img-2.jpeg)
![img-3.jpeg](img-3.jpeg)
![img-4.jpeg](img-4.jpeg)",Bangla,ICDAR_mini,"বি.
রোড
এম.
৫নং
বেলঘরিয়া,
-৫৬।
কলকাতা",2525.8407592773438,,,"বি.
রোড
এম.
৫নং
বেলঘরিয়া,
-৫৬।
কলকাতা",2336.588144302368,,
icdar_tr_img_08754,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08754.jpg,# GRAFISK,"Bangla, None",ICDAR_mini,"শিবাজী
ডাঃ
রায়",2483.3920001983643,,,"শিবাজী
ডাঃ
রায়",1899.7931480407715,,
icdar_tr_img_08764,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08764.jpg,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",Bangla,ICDAR_mini,"ধার
বন্ধ",2517.043113708496,,,"ধার
বন্ধ",1432.7161312103271,,
