sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_07979,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_07979.jpg,"FONDAZIONE IRCCS CA' GRANDA
Ospedale Maggiore
Policlinico
Sistema Sanitario
Regione Lombardia
De Marchi",Latin,ICDAR_mini,"FONDAZIONE
CA'
GRANDA
IRCCS
OSPEDALE
MAGGIROE
POLICLINICO
Regione
Lombardia
Sanitario
Sistema
De
Marchi",9313.08913230896,,,"FONDAZIONE
CA'
GRANDA
IRCCS
OSPEDALE
MAGGIROE
POLICLINICO
Regione
Lombardia
Sanitario
Sistema
De
Marchi",13343.705177307129,,
icdar_tr_img_08019,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08019.jpg,"শহরের দেয়াল বইছে
রংধনুর মতো লেখা",Bangla,ICDAR_mini,"গোবিন্দ
ষ্টোর্স",14955.72304725647,,,"গোবিন্দ
ষ্টোর্স",13134.034872055054,,
icdar_tr_img_08060,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08060.jpg,"কল্যাণ
বাজার","Bangla, None",ICDAR_mini,বেলঘরিয়া,10100.632190704346,,,বেলঘরিয়া,11051.668882369995,,
icdar_tr_img_08079,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08079.jpg,,Bangla,ICDAR_mini,"ভান্ডার
মাতৃ
পাড়া
পূর্ব
মোর,
বি.
রোড,
এম.",16551.19514465332,,,"ভান্ডার
মাতৃ
পাড়া
পূর্ব
মোর,
বি.
রোড,
এম.",13150.02989768982,,
icdar_tr_img_08091,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08091.jpg,,"Bangla, None, Latin",ICDAR_mini,"ভারত
অন্তর্ভুক্ত
অন্তর্গত
পরিষেবা
অনান্য
ব্যাঙ্কের
SBI
খোলা
খাতা",14745.693922042847,,,"ভারত
অন্তর্ভুক্ত
অন্তর্গত
পরিষেবা
অনান্য
ব্যাঙ্কের
SBI
খোলা
খাতা",14635.326862335205,,
icdar_tr_img_08132,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08132.jpg,,"Bangla, Latin",ICDAR_mini,"বিশ্ব
বাংলা
ব
BISWA
BANGLA
সবুজ
সাথী",9404.392004013062,,,"বিশ্ব
বাংলা
ব
BISWA
BANGLA
সবুজ
সাথী",12816.441059112549,,
icdar_tr_img_08140,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08140.jpg,"আনন্দ
ANAND","Bangla, None, Latin",ICDAR_mini,"আনন্দ
anand",5226.06897354126,,,"আনন্দ
anand",9330.98292350769,,
icdar_tr_img_08167,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08167.jpg,"আবরার
মদন দিব","Bangla, None, Latin",ICDAR_mini,"CROTECHGLOBALITS
আবার
মদন
মিত্র",8163.667917251587,,,"CROTECHGLOBALITS
আবার
মদন
মিত্র",12175.249338150024,,
icdar_tr_img_08182,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08182.jpg,,"Bangla, None",ICDAR_mini,"চৌমাথা
ওন্দা
সার্ব্বজনীন
দুর্গা
মন্দির
I",16283.65683555603,,,"চৌমাথা
ওন্দা
সার্ব্বজনীন
দুর্গা
মন্দির
I",13710.989952087402,,
icdar_tr_img_08190,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08190.jpg,,Bangla,ICDAR_mini,"লক্ষী
ভিলা
ঠাকুর
গোপাল
রোড
লাল
১৩৬,
কলকাতা
৩৫",9933.375835418701,,,"লক্ষী
ভিলা
ঠাকুর
গোপাল
রোড
লাল
১৩৬,
কলকাতা
৩৫",14766.759872436523,,
icdar_tr_img_08198,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08198.jpg,,Bangla,ICDAR_mini,"সাক্ষাতের
কেন্দ্রে
যান",8112.074136734009,,,"সাক্ষাতের
কেন্দ্রে
যান",14226.695775985718,,
icdar_tr_img_08202,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08202.jpg,,Bangla,ICDAR_mini,"আদি
আদি
ফকির
ফকির
প্রো:-
প্রোঃ
মহম্মদ
মহম্মদ",9309.85975265503,,,"আদি
আদি
ফকির
ফকির
প্রো:-
প্রোঃ
মহম্মদ
মহম্মদ",13795.802116394043,,
icdar_tr_img_08211,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08211.jpg,,Bangla,ICDAR_mini,"প্রদীপ
কুমার
বেজ
ডাঃ
ডাঃ
অনিন্দ্য
সুন্দর
দাস
ডাঃ
দেবাশিস
সর্দার",9502.246856689453,,,"প্রদীপ
কুমার
বেজ
ডাঃ
ডাঃ
অনিন্দ্য
সুন্দর
দাস
ডাঃ
দেবাশিস
সর্দার",14753.915071487427,,
icdar_tr_img_08248,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08248.jpg,,"Bangla, Symbols",ICDAR_mini,"সাইকেল
''
এখানে
রাখিবেন
না",11860.46576499939,,,"সাইকেল
''
এখানে
রাখিবেন
না",13583.10604095459,,
icdar_tr_img_08249,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08249.jpg,,Bangla,ICDAR_mini,"পয়া
জুয়েলার্স
কলিকাতা-
বি.
৪৯
৪৯
রোড,
২
এম.",13437.787771224976,,,"পয়া
জুয়েলার্স
কলিকাতা-
বি.
৪৯
৪৯
রোড,
২
এম.",14650.694131851196,,
icdar_tr_img_08253,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08253.jpg,,Bangla,ICDAR_mini,"স্টেট
কোতুলপুর
তিন
বাঁকুড়া
ব্যাঙ্ক
-এর
তলায়,",11608.083963394165,,,"স্টেট
কোতুলপুর
তিন
বাঁকুড়া
ব্যাঙ্ক
-এর
তলায়,",11565.378904342651,,
icdar_tr_img_08255,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08255.jpg,,Bangla,ICDAR_mini,"চিত্রমালা
ইলেকট্রিক",11338.88578414917,,,"চিত্রমালা
ইলেকট্রিক",12827.87299156189,,
icdar_tr_img_08270,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08270.jpg,,Bangla,ICDAR_mini,মঞ্জউ,7172.78528213501,,,মঞ্জউ,9631.15119934082,,
icdar_tr_img_08288,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08288.jpg,গোল্ডেন,Bangla,ICDAR_mini,নটরাজ,16303.597688674927,,,নটরাজ,13672.273874282837,,
icdar_tr_img_08316,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08316.jpg,আইচড়িয়া,Bangla,ICDAR_mini,আইডিয়া,8832.941055297852,,,আইডিয়া,9402.429103851318,,
icdar_tr_img_08400,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08400.jpg,টাকা মাটি- মাটি চাকা,Bangla,ICDAR_mini,"মাটি
টাকা
মাটি-
টাকা",7852.7631759643555,,,"মাটি
টাকা
মাটি-
টাকা",11994.913101196289,,
icdar_tr_img_08408,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08408.jpg,"মায়ের
আশীর্বাদ",Bangla,ICDAR_mini,"মায়ের
আশীর্বাদ",6384.917736053467,,,"মায়ের
আশীর্বাদ",9803.303718566895,,
icdar_tr_img_08415,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08415.jpg,,"Bangla, None, Latin",ICDAR_mini,"খেলাধূলার
সমস্ত
সরঞ্জাম
মো-
973218",13921.737909317017,,,"খেলাধূলার
সমস্ত
সরঞ্জাম
মো-
973218",14195.223808288574,,
icdar_tr_img_08451,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08451.jpg,,Bangla,ICDAR_mini,"নজরুল
খ্রীঃ
জন্ম
১৮৯৯
মে।
২৪শে
আগষ্ট।
খ্রীঃ
২৯শে
১৯৭৬
মৃতু্্য-",10278.67603302002,,,"নজরুল
খ্রীঃ
জন্ম
১৮৯৯
মে।
২৪শে
আগষ্ট।
খ্রীঃ
২৯শে
১৯৭৬
মৃতু্্য-",14005.645036697388,,
icdar_tr_img_08465,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08465.jpg,,"Bangla, Latin",ICDAR_mini,"তৈরীর
উপাদান
যায়
পাওয়া
সমস্ত
৷
বাঁকুড়া
পাশে,",9626.127004623413,,,"তৈরীর
উপাদান
যায়
পাওয়া
সমস্ত
৷
বাঁকুড়া
পাশে,",14327.782154083252,,
icdar_tr_img_08473,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08473.jpg,,"Bangla, None",ICDAR_mini,"পার্লার
দেবরাজ
এখানে
দাঁড়ি",14349.742889404297,,,"পার্লার
দেবরাজ
এখানে
দাঁড়ি",14239.30811882019,,
icdar_tr_img_08477,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08477.jpg,,Bangla,ICDAR_mini,"পঞ্চায়েত
সমিতি
কার্য্যালয়
ওন্দা",18732.917070388794,,,"পঞ্চায়েত
সমিতি
কার্য্যালয়
ওন্দা",14385.868787765503,,
icdar_tr_img_08479,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08479.jpg,,"Bangla, None",ICDAR_mini,"ওন্দা
খুচরা
ঔষধের
দোকান
বাঁকুড়া",17369.624137878418,,,"ওন্দা
খুচরা
ঔষধের
দোকান
বাঁকুড়া",13213.709115982056,,
icdar_tr_img_08486,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08486.jpg,,Bangla,ICDAR_mini,"পরীক্ষা
চক্ষু
চশমা",9215.99793434143,,,"পরীক্ষা
চক্ষু
চশমা",16865.090131759644,,
icdar_tr_img_08497,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08497.jpg,"আহমদ জালাল হাই স্কুল
বাংলা বিভাগ
গণিত ক্লাব
শিক্ষা প্রতিষ্ঠান
বাংলাদেশ",Bangla,ICDAR_mini,"পান্তুউ
জুয়েলার্স
এন্ড
সন্স",10010.75005531311,,,"পান্তুউ
জুয়েলার্স
এন্ড
সন্স",11877.148151397705,,
icdar_tr_img_08517,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08517.jpg,,"Bangla, None, Latin",ICDAR_mini,"F
Onita
অনিতা
NIMTA
K
UDAYPUR
ROAD,
B.",6774.136066436768,,,"F
Onita
অনিতা
NIMTA
K
UDAYPUR
ROAD,
B.",14758.11791419983,,
icdar_tr_img_08534,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08534.jpg,ইউনাইটেড ব্যাংক অফ ইন্ডিয়া (U.B.I.),"Bangla, None, Latin",ICDAR_mini,"ওন্দা
রোড
(U.B.I.
মেন",18460.461854934692,,,"ওন্দা
রোড
(U.B.I.
মেন",14624.656915664673,,
icdar_tr_img_08537,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08537.jpg,"গোটা
মসলা
গোটা","Bangla, None",ICDAR_mini,"গুঁড়ো
মশলা
গুঁড়ো",9186.893939971924,,,"গুঁড়ো
মশলা
গুঁড়ো",14752.770900726318,,
icdar_tr_img_08540,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08540.jpg,,"Bangla, None",ICDAR_mini,"পিক,
কিংবা
পানের
দেওয়ালে
বা
জানালায়",14539.320945739746,,,"পিক,
কিংবা
পানের
দেওয়ালে
বা
জানালায়",14788.473129272461,,
icdar_tr_img_08568,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08568.jpg,,Bangla,ICDAR_mini,"ঠাণ্ডা
ঠাণ্ডা
কুল
কুল",14539.523124694824,,,"ঠাণ্ডা
ঠাণ্ডা
কুল
কুল",13928.076982498169,,
icdar_tr_img_08586,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08586.jpg,"গাজীপুর পৌরসভা
উন্নয়ন বিভাগ
জনসংযোগ","Bangla, None",ICDAR_mini,"গীর্জায়
প্রবেশ
পথ
प्रवेश
चर्च",10137.824058532715,,,"গীর্জায়
প্রবেশ
পথ
प्रवेश
चर्च",14028.838872909546,,
icdar_tr_img_08591,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08591.jpg,,"Bangla, Latin",ICDAR_mini,"PRADHAN
JEWELLERS
GOLD
PROP:-
PRADHAN
MANTU
প্র়়ধান
15,M.B.Road.Kol-49
MORE
CULTURE
গোল্ড",12375.509023666382,,,"PRADHAN
JEWELLERS
GOLD
PROP:-
PRADHAN
MANTU
প্র়়ধান
15,M.B.Road.Kol-49
MORE
CULTURE
গোল্ড",15461.666822433472,,
icdar_tr_img_08595,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08595.jpg,,Bangla,ICDAR_mini,"নিউ
লক্ষ্মী
নারায়ণ
ব্যাগ
সেন্টার",13429.532051086426,,,"নিউ
লক্ষ্মী
নারায়ণ
ব্যাগ
সেন্টার",13421.932697296143,,
icdar_tr_img_08597,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08597.jpg,,Bangla,ICDAR_mini,"বুক
এজেন্সী",16755.717992782593,,,"বুক
এজেন্সী",14492.743015289307,,
icdar_tr_img_08612,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08612.jpg,"Furniture
ফার্নিচারের
KOL- 49
•
Phone
:
2844 1419","Bangla, Latin",ICDAR_mini,"Urnitu
ফার্নিচার
kol-
49
Phone:
28441419",10953.036069869995,,,"Urnitu
ফার্নিচার
kol-
49
Phone:
28441419",13999.566793441772,,
icdar_tr_img_08640,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08640.jpg,"NICCO PARK
নারায়ণ","Bangla, Latin",ICDAR_mini,"niccopark
নারায়ণ",4852.760076522827,,,"niccopark
নারায়ণ",10655.958890914917,,
icdar_tr_img_08675,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08675.jpg,,"Bangla, None",ICDAR_mini,"তৈয়ারি
সহকারে
যত্ন
মেরামোতের
ও",11484.298944473267,,,"তৈয়ারি
সহকারে
যত্ন
মেরামোতের
ও",12596.803903579712,,
icdar_tr_img_08703,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08703.jpg,,"Bangla, None, Latin",ICDAR_mini,"2059
কলকাতা-
৮৩",8294.399976730347,,,"2059
কলকাতা-
৮৩",14096.638917922974,,
icdar_tr_img_08712,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08712.jpg,,Bangla,ICDAR_mini,"মেডিক্যাল
কে.
আর.
ড্রাগিষ্ট
কেমিষ্ট",8814.078092575073,,,"মেডিক্যাল
কে.
আর.
ড্রাগিষ্ট
কেমিষ্ট",13037.70399093628,,
icdar_tr_img_08730,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08730.jpg,,"Latin, Symbols, Bangla",ICDAR_mini,"Bhujia
Prabhuji
স্ক্যান
ফ্রিজ,
এ.সি,
ডিপফ্রিজ
সেলস্
এন্ড
সার্ভিস
ফ্যান
ও
রং
,
করা
হয়
এবং
৪৬
,এম
বি,
রোড
পূবপাড়া
মোড়
,
কোলকাতা
৮৩
-",14227.431297302246,,,"Bhujia
Prabhuji
স্ক্যান
ফ্রিজ,
এ.সি,
ডিপফ্রিজ
সেলস্
এন্ড
সার্ভিস
ফ্যান
ও
রং
,
করা
হয়
এবং
৪৬
,এম
বি,
রোড
পূবপাড়া
মোড়
,
কোলকাতা
৮৩
-",13004.12893295288,,
icdar_tr_img_08744,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08744.jpg,,"Bangla, Latin",ICDAR_mini,"ডায়ালিসিস
033
8408
2564
033
2544
3250",6744.275093078613,,,"ডায়ালিসিস
033
8408
2564
033
2544
3250",12589.917182922363,,
icdar_tr_img_08753,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08753.jpg,,Bangla,ICDAR_mini,"বি.
রোড
এম.
৫নং
বেলঘরিয়া,
-৫৬।
কলকাতা",19587.081909179688,,,"বি.
রোড
এম.
৫নং
বেলঘরিয়া,
-৫৬।
কলকাতা",14909.590005874634,,
icdar_tr_img_08754,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08754.jpg,গণতন্ত্র,"Bangla, None",ICDAR_mini,"শিবাজী
ডাঃ
রায়",16431.150197982788,,,"শিবাজী
ডাঃ
রায়",13621.847867965698,,
icdar_tr_img_08764,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08764.jpg,"দরজা
বন্ধ",Bangla,ICDAR_mini,"ধার
বন্ধ",14535.498857498169,,,"ধার
বন্ধ",13459.259986877441,,
icdar_tr_img_08775,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08775.jpg,,"Bangla, Symbols, Latin",ICDAR_mini,"প্রোঃসাহেবলাই
M-9775839562
পাটপুর
সিহড়
বঁাকুড়া
.",19769.906997680664,,,"প্রোঃসাহেবলাই
M-9775839562
পাটপুর
সিহড়
বঁাকুড়া
.",14202.90493965149,,
icdar_tr_img_08798,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08798.jpg,গোল্ড জুয়েলার্স,"Bangla, None",ICDAR_mini,"গোল্ড
জুয়েলা",9151.53193473816,,,"গোল্ড
জুয়েলা",8894.366264343262,,
icdar_tr_img_08819,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08819.jpg,,"Bangla, Symbols",ICDAR_mini,"পাঠাগার
১৯৫২
-
সংহতি
সাধারণ",9829.387903213501,,,"পাঠাগার
১৯৫২
-
সংহতি
সাধারণ",13714.193105697632,,
icdar_tr_img_08820,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08820.jpg,"M-9732688632/8101946576















","Bangla, None, Latin",ICDAR_mini,"M-9732688632/8101946576
টেলি
ন্ধব",13685.549974441528,,,"M-9732688632/8101946576
টেলি
ন্ধব",11320.365905761719,,
icdar_tr_img_08853,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08853.jpg,"চিপস
আই
ভিসন",Bangla,ICDAR_mini,"প্রিন্স
আই
ভিসন",4403.132200241089,,,"প্রিন্স
আই
ভিসন",8003.900051116943,,
icdar_tr_img_08874,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08874.jpg,,Bangla,ICDAR_mini,"নিউ
মঙ্গল
হোটেল
রেষ্টুরেন্ট
এণ্ড",17409.567832946777,,,"নিউ
মঙ্গল
হোটেল
রেষ্টুরেন্ট
এণ্ড",14982.255220413208,,
icdar_tr_img_08876,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08876.jpg,,"Bangla, Symbols",ICDAR_mini,"প্রচারে
ঃ-
মোড়
কালচার
কালচার",14481.256008148193,,,"প্রচারে
ঃ-
মোড়
কালচার
কালচার",14382.864236831665,,
icdar_tr_img_08900,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08900.jpg,"শিক্ষা
বিভাগ
বাংলা
প্রতিষ্ঠান","Bangla, None",ICDAR_mini,"রামকো
কংক্রীটের",10443.928956985474,,,"রামকো
কংক্রীটের",12698.260068893433,,
icdar_tr_img_08953,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08953.jpg,বেশেপ যাত্রা,"Bangla, Symbols",ICDAR_mini,"যত্নে।
বেশ
,",12344.228029251099,,,"যত্নে।
বেশ
,",13831.52723312378,,
icdar_tr_img_08968,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08968.jpg,,Bangla,ICDAR_mini,"রাজশ্রী
বি.
মনোরঞ্জনপাল
এম.
রোড.",11862.835884094238,,,"রাজশ্রী
বি.
মনোরঞ্জনপাল
এম.
রোড.",12388.901948928833,,
icdar_tr_img_08983,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08983.jpg,,"Bangla, Latin",ICDAR_mini,"পদযাত্রা
যুব
ন
ওয়েলিংটন.
সমাবেশ
বেলা
২টা",15863.004922866821,,,"পদযাত্রা
যুব
ন
ওয়েলিংটন.
সমাবেশ
বেলা
২টা",14355.265140533447,,
icdar_tr_img_09009,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09009.jpg,,Hindi,ICDAR_mini,"पुणेकार
मिळुनि
सारे
स्वच्छ
करु
समस्त",7986.894845962524,,,"पुणेकार
मिळुनि
सारे
स्वच्छ
करु
समस्त",14291.41879081726,,
icdar_tr_img_09053,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09053.jpg,,"Hindi, Latin",ICDAR_mini,"P
चारचाकी
वाहनांसाठई
पार्किंग
अँग्युलर",9625.65803527832,,,"P
चारचाकी
वाहनांसाठई
पार्किंग
अँग्युलर",13862.646102905273,,
icdar_tr_img_09067,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09067.jpg,,"Symbols, Hindi",ICDAR_mini,"पोलीस
महाराष्ट्र
खलनिग्रहणाय
सद्रक्षणाय
(उत्तर)
विरोधी
गुंडा
पथक
पुणे
गुन्हे
शहर
शाखा
,",6084.306716918945,,,"पोलीस
महाराष्ट्र
खलनिग्रहणाय
सद्रक्षणाय
(उत्तर)
विरोधी
गुंडा
पथक
पुणे
गुन्हे
शहर
शाखा
,",13925.539016723633,,
icdar_tr_img_09106,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09106.jpg,वेदांत-नगरी,Hindi,ICDAR_mini,"नगरी
वेदंत",6552.74224281311,,,"नगरी
वेदंत",12233.644008636475,,
icdar_tr_img_09158,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09158.jpg,औषधि,Hindi,ICDAR_mini,औषधे,5489.408016204834,,,औषधे,7577.082872390747,,
icdar_tr_img_09166,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09166.jpg,,"Symbols, Hindi",ICDAR_mini,"झाडे
लावा
,
झाडे
जगवा
.",7987.8270626068115,,,"झाडे
लावा
,
झाडे
जगवा
.",12386.6708278656,,
icdar_tr_img_09167,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09167.jpg,,Hindi,ICDAR_mini,अमूल,7473.773002624512,,,अमूल,13807.605028152466,,
icdar_tr_img_09209,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09209.jpg,,Hindi,ICDAR_mini,"केंद्राकडे
श्री.
समर्थ
स्वामी",6385.5040073394775,,,"केंद्राकडे
श्री.
समर्थ
स्वामी",14395.678997039795,,
icdar_tr_img_09238,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09238.jpg,,Hindi,ICDAR_mini,"बोळ
तांबे
को.
पिन.
४११०३०",6812.535047531128,,,"बोळ
तांबे
को.
पिन.
४११०३०",14353.992938995361,,
icdar_tr_img_09240,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09240.jpg,,Hindi,ICDAR_mini,"डॉ.
रावसाहेब
वी.
ग.
कपोते
चौक",12569.047927856445,,,"डॉ.
रावसाहेब
वी.
ग.
कपोते
चौक",16173.31314086914,,
icdar_tr_img_09244,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09244.jpg,,Hindi,ICDAR_mini,"नं.
३२
शाळा
संकल्पना",10949.367046356201,,,"नं.
३२
शाळा
संकल्पना",13311.380863189697,,
icdar_tr_img_09283,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09283.jpg,,Hindi,ICDAR_mini,"सोसायटी
सुख
वास",8806.920766830444,,,"सोसायटी
सुख
वास",15459.585189819336,,
icdar_tr_img_09292,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09292.jpg,"हिंदी
लॉन्ड्री",Hindi,ICDAR_mini,"लॉन्ड्री
चित्रा",13431.510210037231,,,"लॉन्ड्री
चित्रा",11871.920108795166,,
icdar_tr_img_09309,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09309.jpg,,Hindi,ICDAR_mini,"पुणेरी
मिसळ",5897.867918014526,,,"पुणेरी
मिसळ",14682.75499343872,,
icdar_tr_img_09312,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09312.jpg,,Hindi,ICDAR_mini,"मास्क
द
शॉपी
रेडिमेड
जेन्टस्‌",7014.636993408203,,,"मास्क
द
शॉपी
रेडिमेड
जेन्टस्‌",13819.185256958008,,
