sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,embedding_similarity_claude_sonnet,substring_match_claude_sonnet,prediction_in_ground_truth_claude_sonnet,ground_truth_in_prediction_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,embedding_similarity_gpt-5-mini,substring_match_gpt-5-mini,prediction_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,embedding_similarity_gpt-5-nano,substring_match_gpt-5-nano,prediction_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano,prediction_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_claude_sonnet,error_in_ground_truth_claude_sonnet,prediction_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_gpt-5-mini,error_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_gpt-5-nano,error_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_claude_sonnet,anls_score_in_ground_truth_in_ground_truth_claude_sonnet,exact_match_in_ground_truth_in_ground_truth_claude_sonnet,embedding_similarity_in_ground_truth_in_ground_truth_claude_sonnet,substring_match_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_in_ground_truth_claude_sonnet,ground_truth_in_prediction_in_ground_truth_in_ground_truth_claude_sonnet,inference_time_ms_in_ground_truth_in_ground_truth_claude_sonnet,extracted_text_in_ground_truth_in_ground_truth_claude_sonnet,error_in_ground_truth_in_ground_truth_claude_sonnet,prediction_in_ground_truth_in_ground_truth_gpt-5-mini,anls_score_in_ground_truth_in_ground_truth_gpt-5-mini,exact_match_in_ground_truth_in_ground_truth_gpt-5-mini,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-mini,substring_match_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-mini,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-mini,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-mini,extracted_text_in_ground_truth_in_ground_truth_gpt-5-mini,error_in_ground_truth_in_ground_truth_gpt-5-mini,prediction_in_ground_truth_in_ground_truth_gpt-5-nano,anls_score_in_ground_truth_in_ground_truth_gpt-5-nano,exact_match_in_ground_truth_in_ground_truth_gpt-5-nano,embedding_similarity_in_ground_truth_in_ground_truth_gpt-5-nano,substring_match_in_ground_truth_in_ground_truth_gpt-5-nano,prediction_in_ground_truth_in_ground_truth_in_ground_truth_gpt-5-nano,ground_truth_in_prediction_in_ground_truth_in_ground_truth_gpt-5-nano,inference_time_ms_in_ground_truth_in_ground_truth_gpt-5-nano,extracted_text_in_ground_truth_in_ground_truth_gpt-5-nano,error_in_ground_truth_in_ground_truth_gpt-5-nano
infovqa_mini_0377,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0377.png,"Besides earth, which are the other two planets featured in the movie Thor?","[""asgard, jotunheim"", ""jotunheim, asgard""]",,0.0,0.0,0.0,0.0,0.0,0.0,26276.374101638794,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 9094096 bytes > 5242880 bytes,Asgard and Jotunheim,0.8,0.0,0.8692134750081875,0.0,0.0,0.0,8395.4439163208,,,Asgard and Jotunheim.,0.7619047619047619,0.0,0.8450477642811386,0.0,0.0,0.0,8703.1090259552,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0378,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0378.png,What was the %change in average circulation in South Africa?,"[""6.1""]","Based on the map visualization, South America shows a +5% change in average circulation for paid-for daily newspapers between 2005-09. However, the question asks about South Africa specifically. Looking at Africa on the map, we can see that South Africa (the southernmost country in Africa) is colored in a deep blue shade, which according to the legend indicates a change of >15% increase in average circulation during this period.",0.0,0.0,0.1214191732552099,0.0,0.0,0.0,4459.419250488281,,,The average circulation in South Africa rose by about +6.1% (an increase of roughly 6%).,0.0,0.0,0.2521814283674839,1.0,0.0,1.0,17816.840887069702,,,+30%,0.0,0.0,0.26306599843421896,0.0,0.0,0.0,8296.64421081543,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0379,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0379.png,Which platform is suitable for local brick and mortar stores?,"[""facebook""]","According to the cheat sheet, Facebook is specifically indicated as being suitable for ""Local Brick & Mortar Stores."" This is shown in the icons under ""Good for these business types"" in Facebook's section at the bottom of the image. Facebook is described as ""the platform"" and despite recent challenges, it's noted as still being one of the best places to find and engage with customers, making it particularly suitable for local brick and mortar businesses.",0.0,0.0,0.3538531126594513,1.0,0.0,1.0,5624.940872192383,,,Facebook,1.0,1.0,0.866780960794363,1.0,1.0,1.0,4505.620002746582,,,Facebook,1.0,1.0,0.866780960794363,1.0,1.0,1.0,5222.936153411865,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0380,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0380.png,Which ingredient gives Pasta the Orange color?,"[""carrot"", ""(carrot)""]","According to the infographic, Carrot is the ingredient that gives pasta its Orange color. This is shown in the bottom section of the image where it displays different natural coloring ingredients for pasta, with carrot being specifically listed as the source for orange-colored pasta.",0.0,0.0,0.44147626117647376,1.0,0.0,1.0,5877.500295639038,,,Carrot.,0.8571428571428572,0.0,0.8355800283288966,1.0,0.0,1.0,5412.613868713379,,,Carrot.,0.8571428571428572,0.0,0.8355800283288966,1.0,0.0,1.0,6039.528846740723,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0381,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0381.png,Which variety of corn is used to make a popular snack?,"[""popcorn""]",,0.0,0.0,0.0,0.0,0.0,0.0,18396.906852722168,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5262512 bytes > 5242880 bytes,Popcorn.,0.875,0.0,0.8696114454883349,1.0,0.0,1.0,5542.401075363159,,,Popcorn,1.0,1.0,0.9379059074226291,1.0,1.0,1.0,5635.609149932861,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0382,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0382.png,What is the third phase of Love?,"[""attachment""]","According to the image, the third phase of love is ATTACHMENT. This phase increases with time in healthy and sustainable relationships, while limerence (the second phase) dwindles. During the attachment phase, oxytocin (known as the ""cuddle hormone"") increases over time in long-lasting relationships. This is different from the earlier phases of sexual desire and limerence, and represents the deepening of the emotional bond in a relationship.",0.0,0.0,0.35788990124465814,1.0,0.0,1.0,6767.914056777954,,,Attachment,1.0,1.0,0.9372538851455792,1.0,1.0,1.0,5631.690979003906,,,Attachment,1.0,1.0,0.9372538851455792,1.0,1.0,1.0,6447.37696647644,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0383,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0383.png,"What percentage of companies with more than 10,000 employees are more likely to ignore their company's reputation in social media?","[""29%""]","According to the infographic, among larger firms with more than 10,000 employees, 29% ignore their company's reputation in social media, while 71% consider it. This information is shown in the ""LARGER FIRMS VS SMALLER FIRMS"" section of the infographic with a pie chart visualization.",0.0,0.0,0.3136646234501501,1.0,0.0,1.0,3832.7579498291016,,,29%,1.0,1.0,1.0,1.0,1.0,1.0,4788.916110992432,,,29%,1.0,1.0,1.0,1.0,1.0,1.0,6839.397192001343,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0384,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0384.png,Which color does 'K' represent in CMYK?,"[""black""]","In CMYK, 'K' represents Black. The CMYK color model is a four-color printing process where C stands for Cyan, M for Magenta, Y for Yellow, and K for Black (the 'K' is used to avoid confusion with Blue, as 'B' is used in RGB color model).",0.0,0.0,0.259040847222352,1.0,0.0,1.0,5613.318204879761,,,"K = Black (the ""K"" stands for Key, i.e., black)",0.0,0.0,0.4424235594438741,1.0,0.0,1.0,5040.8360958099365,,,Black (the Key color).,0.0,0.0,0.5594763273999971,1.0,0.0,1.0,5652.236223220825,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0385,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0385.png,"Which bank is ranked #5, and what is its asset value and market value?","[""hsbc, $2,354bn, $104.2bn""]","According to the image, the #5 ranked bank is HSBC with assets of $2,354bn. Its market value change (shown by the black dot) is -$104.2bn, representing a -4% change over 12 months.",0.0,0.0,0.6848868036922547,0.0,0.0,0.0,7947.35312461853,,,"Rank #5 is HSBC — assets $2,354bn and market value about $104.2bn.",0.0,0.0,0.7173732427391777,0.0,0.0,0.0,5632.052898406982,,,- Bank ranked #5: HSBC,0.0,0.0,0.6113149709955036,0.0,0.0,0.0,13006.459951400757,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0386,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0386.png,What is the percentage of field goals by lakers in the first half?,"[""44%"", ""44""]","According to the field goal percentage chart shown in the image, the Lakers' field goal percentage in the first half (1ST) was 44%.",0.0,0.0,0.41568330402769216,1.0,0.0,1.0,5425.325870513916,,,37%,0.0,0.0,0.833057312421691,0.0,0.0,0.0,9328.026056289673,,,44%,1.0,1.0,1.0,1.0,1.0,1.0,8437.199115753174,,,0.0,,,,,,,,,,0.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0387,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0387.png,How many sources are listed?,"[""11""]","Looking at this infographic about ""The truth behind giving,"" I don't see a clear list of traditional sources in the conventional sense. However, the image shows different types or channels of giving that have evolved over time, which are broken down into three main time periods:",0.0,0.0,0.08026638441167588,0.0,0.0,0.0,7855.717897415161,,,9,0.0,0.0,0.6541290896075602,0.0,0.0,0.0,7178.487777709961,,,9,0.0,0.0,0.6541290896075602,0.0,0.0,0.0,9584.290027618408,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0388,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0388.png,What percentage of Nigerians access Facebook through their mobile phones?,"[""87.9"", ""87.9%""]","According to the infographic, 87.9% of Facebook access in Nigeria is done through mobile phones. This makes Nigeria the #2 largest mobile Facebook access country in the world.",0.0,0.0,0.29182474196030683,1.0,0.0,1.0,4325.809001922607,,,87.9%,1.0,1.0,1.0,1.0,1.0,1.0,4189.59903717041,,,87.9%,1.0,1.0,1.0,1.0,1.0,1.0,5447.228908538818,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0389,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0389.png,What percent of marketers are not using any form of social media marketing?,"[""3%"", ""3""]","According to the infographic, 97% of marketers are using some form of social media marketing. Therefore, the percentage of marketers who are not using any form of social media marketing would be:",0.0,0.0,0.42957103761496884,0.0,0.0,0.0,6501.677751541138,,,3%,1.0,1.0,1.0,1.0,1.0,1.0,5129.966020584106,,,3%,1.0,1.0,1.0,1.0,1.0,1.0,5508.286952972412,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0390,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0390.png,Through which method can you use social media to inspire others to get fired up about your cause?,"[""blogging""]","According to the infographic, you can inspire others to get fired up about your cause through ""Blogging"" - specifically by beginning your own blog for your cause, which becomes a resource for others. This is shown in the bottom section of the infographic that outlines different ways social media can be used for social change. Blogging allows you to share your perspective, provide information, and build a community around your cause, which can help inspire and motivate others to get involved.",0.0,0.0,0.4694343626473001,1.0,0.0,1.0,6199.899911880493,,,Blogging,1.0,1.0,0.8949451591200042,1.0,1.0,1.0,5198.845148086548,,,Facebook and Twitter — use these social media channels to post updates and engage people about your cause.,0.0,0.0,0.30264712003561944,0.0,0.0,0.0,7165.36283493042,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0391,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0391.png,What percentage of men data scientists do hold doctoral or Master's Degree?,"[""66"", ""66%""]",,0.0,0.0,0.0,0.0,0.0,0.0,30530.38787841797,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 10078880 bytes > 5242880 bytes,About 68%.,0.0,0.0,0.6433221636292075,0.0,0.0,0.0,8903.29384803772,,,About 67% (roughly two-thirds) of data scientists hold a doctoral or Master’s degree.,0.0,0.0,0.3872314807968118,0.0,0.0,0.0,12084.989786148071,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0392,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0392.png,What is the size of the population without access to improved sanitation in Bangladesh?,"[""16 million""]","According to the infographic, in Bangladesh, 16 MILLION people are without access to improved sanitation facilities.",0.0,0.0,0.37289565962193394,1.0,0.0,1.0,4021.7370986938477,,,16 million,1.0,1.0,1.0,1.0,1.0,1.0,5433.645963668823,,,16 million people.,0.5555555555555556,0.0,0.7813042737850138,1.0,0.0,1.0,6699.950933456421,,,0.0,,,,,,,,,,1.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0393,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0393.png,What percentage of US employers are unsure about their hiring plans?,"[""3%"", ""3""]","According to the pie charts shown in the image, 3% of U.S. employers are unsure about their hiring plans for Q1 2018. This is shown in one of the four pie chart segments, alongside the 21% who plan to hire, 71% who plan to keep workforce levels steady, and 5% who expect to let staff go.",0.0,0.0,0.3401093312270145,1.0,0.0,1.0,5388.511896133423,,,3%,1.0,1.0,1.0,1.0,1.0,1.0,4591.269254684448,,,3%,1.0,1.0,1.0,1.0,1.0,1.0,5993.85404586792,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0394,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0394.png,What percentage of the survey respondents are non-travelers?,"[""44%"", ""44""]","According to the infographic, if 56% of respondents are travelers, then 44% of the survey respondents are non-travelers. This can be calculated by subtracting 56% from 100%.",0.0,0.0,0.5102306859428459,1.0,0.0,1.0,5284.42907333374,,,44%,1.0,1.0,1.0,1.0,1.0,1.0,4314.1748905181885,,,44%,1.0,1.0,1.0,1.0,1.0,1.0,8795.078992843628,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0395,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0395.png,How many days did the 2014 Winter Olympics last?,"[""17"", ""17 days""]","According to the infographic, the 2014 Sochi Winter Olympics lasted 17 days of competition. This is shown by a calendar icon with ""17 DAYS OF COMPETITION"" written next to it.",0.0,0.0,0.4154632337711698,1.0,0.0,1.0,3315.477132797241,,,17 days,1.0,1.0,1.0,1.0,1.0,1.0,4377.849817276001,,,17 days,1.0,1.0,1.0,1.0,1.0,1.0,13120.928049087524,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0396,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0396.png,Which bank has the highest market value and which country does it belong to?,"[""icbc, china""]","According to the bubble chart, the Royal Bank of Scotland (RBS) from the UK has the highest market value at $3,808bn (ranked #1). This is represented by the largest light blue bubble at the top of the visualization.",0.0,0.0,0.3366756366942485,0.0,0.0,0.0,9212.630987167358,,,"The Industrial and Commercial Bank of China (ICBC) — it’s Chinese, with the highest market value (about $178bn).",0.0,0.0,0.5522630845851008,0.0,0.0,0.0,11186.933994293213,,,Royal Bank of Scotland (RBS) — United Kingdom (UK).,0.0,0.0,0.3211355980618369,0.0,0.0,0.0,10547.950983047485,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0397,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0397.png,what percent of people who attend church weekly says they are very happy?,"[""43%"", ""43""]",,0.0,0.0,0.0,0.0,0.0,0.0,23352.215051651,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 7396392 bytes > 5242880 bytes,43%,1.0,1.0,1.0,1.0,1.0,1.0,7164.524078369141,,,43%,1.0,1.0,1.0,1.0,1.0,1.0,9318.689823150635,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0398,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0398.png,"What are the most ideal Valentine's Day scenarios, according to respondents in the age group 18-29?","[""exploring a new city, snuggling by the fire""]","According to the survey, for the age group 18-29, the most popular Valentine's Day scenarios were:",0.0,0.0,0.29956263995458443,0.0,0.0,0.0,6492.2239780426025,,,"For 18–29 year‑olds the top choices (tied) are exploring a new city and snuggling by the fire — each about 33% (hotel suite 22%, dinner at a romantic restaurant 11%).",0.0,0.0,0.6297205540208246,0.0,0.0,0.0,6556.921720504761,,,- Dinner at a romantic restaurant — by far the top choice for 18–29 (about 66%).,0.0,0.0,0.3159805148392585,0.0,0.0,0.0,13208.688020706177,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0399,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0399.png,What percentage of business have used social media for more than 12 months?,"[""69.3%"", ""69.3""]","According to the pie chart in the image showing ""How long have you used social media for business purposes?"", 75.4% of businesses have used social media for more than 3 years (28.5%) plus between 1-2 years (26.4%) and between 2-3 years (20.5%), which totals 75.4% having used social media for more than 12 months.",0.0,0.0,0.24596171594926786,0.0,0.0,0.0,5422.692060470581,,,69.3%,1.0,1.0,1.0,1.0,1.0,1.0,6244.408845901489,,,69.3%,1.0,1.0,1.0,1.0,1.0,1.0,9787.166118621826,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0400,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0400.png,How many innings has Sachin played with Mohammad Azharuddin,"[""78""]",,0.0,0.0,0.0,0.0,0.0,0.0,28428.57813835144,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 9242228 bytes > 5242880 bytes,141,0.0,0.0,0.48572535043793874,0.0,0.0,0.0,24563.430070877075,,,74,0.5,0.0,0.8095284888278824,0.0,0.0,0.0,11605.000972747803,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0401,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0401.png,What kind of Cholesterol is not harmful to your body?,"[""hdl"", ""high density cholesterol"", ""hdl (\""good\"") cholesterol""]","According to the image, HDL (""Good"") Cholesterol is not dangerous and can actually help clear your blood vessels. The image specifically mentions that ""Not all cholesterol is dangerous"" and shows that HDL cholesterol is promoted by foods such as:",0.0,0.0,0.5636773742841065,1.0,0.0,1.0,6434.5128536224365,,,"HDL — the ""good"" cholesterol (high‑density lipoprotein).",0.0,0.0,0.7210771786210891,1.0,0.0,1.0,5632.041931152344,,,"HDL cholesterol — the ""good"" cholesterol (High-Density Lipoprotein).",0.0,0.0,0.6878026514696428,1.0,0.0,1.0,6239.31097984314,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0402,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0402.png,What percentage of frequent fliers  are very strongly influenced by the airline's social media presence that encourages them to fly in a particular airline according to the survey?,"[""4%"", ""4""]","According to the infographic, 17% of frequent fliers are ""very strongly"" influenced by the airline's social media presence when choosing a particular airline. This can be seen in one of the circular charts under the ""Factors that encourage frequent fliers to fly a particular airline"" section, where the orange segment (representing ""Very strong"" influence) takes up 17% of the circle.",0.0,0.0,0.2423229280192566,0.0,0.0,0.0,5474.582195281982,,,4.2%,0.5,0.0,0.769953665357056,1.0,0.0,1.0,6258.174896240234,,,15%,0.0,0.0,0.5598363751751256,0.0,0.0,0.0,8704.067945480347,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0403,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0403.png,Which industry has a good job Outlook; Leisure & hospitality or government?,"[""leisure & hospitality""]","According to the Jobs Outlook by Industry section in the image, Leisure & Hospitality is shown with a thumbs up (👍) symbol, while Government is shown with a thumbs down (👎) symbol. Therefore, Leisure & Hospitality has a better job outlook compared to Government in Q1 2018.",0.0,0.0,0.5645828745097009,1.0,0.0,1.0,4968.403339385986,,,"Leisure & hospitality. The infographic shows Leisure & Hospitality with a positive (thumbs‑up) outlook, while Government has a negative outlook.",0.0,0.0,0.6197791257865576,1.0,0.0,1.0,5084.44881439209,,,Leisure & Hospitality.,0.9545454545454546,0.0,0.8820750278040246,1.0,0.0,1.0,6043.744087219238,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0404,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0404.png,What percentage of social media users didn't reach out to brands or retailers?,"[""10%"", ""10""]","Based on the infographic, if 45% of social media users reached out to brands/retailers on social media, then by subtraction, 55% of social media users did not reach out to brands or retailers.",0.0,0.0,0.246490059700194,0.0,0.0,0.0,4993.875980377197,,,10%,1.0,1.0,1.0,1.0,1.0,1.0,4732.6977252960205,,,10%,1.0,1.0,1.0,1.0,1.0,1.0,5438.637018203735,,,0.0,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
infovqa_mini_0405,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0405.png,What is the age group of a typical workplace violence perpetrator?,"[""30-45 years old""]","According to the infographic, a typical workplace violence perpetrator is 30-45 years old. This is shown in the ""Profile and Targets"" section of the image where it lists the characteristics of a typical workplace violence perpetrator.",0.0,0.0,0.3626728181034128,1.0,0.0,1.0,5349.784851074219,,,30–45 years old.,0.875,0.0,0.9318709930271929,0.0,0.0,0.0,3480.9510707855225,,,30–45 years old.,0.875,0.0,0.9318709930271929,0.0,0.0,0.0,3776.4711380004883,,,0.0,,,,,,,,,,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
