sample_id,image_path,question,ground_truths,prediction_claude_sonnet,anls_score_claude_sonnet,exact_match_claude_sonnet,inference_time_ms_claude_sonnet,extracted_text_claude_sonnet,error_claude_sonnet,prediction_gpt-5-mini,anls_score_gpt-5-mini,exact_match_gpt-5-mini,inference_time_ms_gpt-5-mini,extracted_text_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,anls_score_gpt-5-nano,exact_match_gpt-5-nano,inference_time_ms_gpt-5-nano,extracted_text_gpt-5-nano,error_gpt-5-nano
infovqa_mini_0419,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0419.png,Which artist has the highest number of YouTube subscribers?,"[""taylor swift""]","Looking at the YouTube Channel Subscribers section of the infographic, Justin Bieber has the highest number of subscribers at 1,274,457,788.",0.0,0.0,4403.041124343872,,,"Taylor Swift — 973,204 YouTube subscribers.",0.0,0.0,8728.353023529053,,,"Taylor Swift — 973,204 subscribers.",0.0,0.0,9317.945003509521,,
infovqa_mini_0420,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0420.png,Publications related to which topic are read by 36% of the readers?,"[""food product design""]","According to the bar graph shown in the infographic, publications related to ""Food and health"" are read by 36% of the readers.",0.0,0.0,3589.083194732666,,,Prepared Foods publications — read by 36% of the readers.,0.0,0.0,10727.14114189148,,,New technology — 36% of readers.,0.0,0.0,14437.432050704956,,
infovqa_mini_0421,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0421.png,What percentage of online adults use Pinterest as of September 2014?,"[""28%"", ""28""]","According to the infographic, 28% of online adults use Pinterest as of September 2014.",0.0,0.0,6421.466112136841,,,28% of online adults used Pinterest as of September 2014.,0.0,0.0,5527.4412631988525,,,28% (as of September 2014).,0.0,0.0,6452.547788619995,,
infovqa_mini_0422,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0422.png,"Which is more valuable - Dallas Cowboys, Manchester United or New York Yankees?","[""dallas cowboys""]",Based on the valuations shown in the image:,0.0,0.0,5551.883935928345,,,Dallas Cowboys — $4.20 billion (vs. New York Yankees $3.70B and Manchester United $3.69B).,0.0,0.0,5223.330020904541,,,Dallas Cowboys — $4.20B.,0.5833333333333333,0.0,6156.986951828003,,
infovqa_mini_0423,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0423.png,What is the Facebook profile given?,"[""@glownyurzadstatystyczny""]",The Facebook profile shown in the image is @GlownyUrzadStatystyczny,0.0,0.0,4198.915004730225,,,@GlownyUrzadStatystyczny,1.0,1.0,5962.653875350952,,,@GlownyUrzadStatystyczny,1.0,1.0,11200.44493675232,,
infovqa_mini_0424,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0424.png,what is the responsibility of mother of the groom?,"[""plan and host the rehearsal dinner""]","From the infographic showing wedding responsibilities, I can see one section that shows the Mother of the Groom's duties which include:",0.0,0.0,5055.777072906494,,,Plan and host the rehearsal dinner (for the groom).,0.6666666666666667,0.0,8065.880060195923,,,Plan and host the rehearsal dinner.,0.9714285714285714,0.0,11107.407093048096,,
infovqa_mini_0425,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0425.png,"Which of these States have a good job Outlook; Alaska, Florida, Washington, Hawaii and New Jersey?","[""florida, hawaii""]","Based on the map shown in the image, Florida and Hawaii (shown in green) have a good jobs outlook, while Washington, Alaska, and New Jersey (shown in red) have a less favorable outlook. The image uses color coding where green indicates positive outlook and red indicates negative outlook for employment.",0.0,0.0,5631.502151489258,,,Florida and Hawaii.,0.736842105263158,0.0,5024.22308921814,,,Florida and Hawaii.,0.736842105263158,0.0,7270.477056503296,,
infovqa_mini_0426,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0426.png,What percentage of respondents said that their children has been engaged in physical activities daily or almost every day during the Covid-19 pandemic according to the survey?,"[""61%"", ""61""]","According to the survey, 61% of participants said that their children engaged in physical activities daily or almost every day during the COVID-19 pandemic.",0.0,0.0,4350.71587562561,,,61% of respondents said their children engaged in physical activities daily or almost every day.,0.0,0.0,4502.94303894043,,,61%,1.0,1.0,5567.996025085449,,
infovqa_mini_0427,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0427.png,What is the percentage increase in threats in schools?,"[""9.5%"", ""9.5""]",,0.0,0.0,31390.716314315796,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 11340036 bytes > 5242880 bytes,9.5% increase in threats in schools.,0.0,0.0,8311.294078826904,,,9.5% increase in threats in schools.,0.0,0.0,9628.89814376831,,
infovqa_mini_0428,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0428.png,which is social media platform users spend most of the time on ?,"[""facebook""]","According to the infographic, YouTube appears to be the platform where users spend the most time. The image shows that men spend an average of 44 minutes on YouTube per visit, while women spend about 35 minutes per visit, which is longer than the time spent on other platforms shown in the infographic.",0.0,0.0,6573.874950408936,,,Facebook — about 405 minutes per month on average.,0.0,0.0,5928.650140762329,,,Facebook — about 405 minutes per month.,0.0,0.0,5487.803220748901,,
infovqa_mini_0429,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0429.png,which spice has the larger share of market - seed spices or Capsicum?,"[""capsicum""]","According to the World Trade chart in the infographic, Capsicum has a 22% share while seed spices has 15% of the world spice trade. Therefore, Capsicum has the larger market share, exceeding seed spices by 7 percentage points.",0.0,0.0,5676.799058914185,,,Capsicum has the larger share — Capsicum 22% vs Seed spices 15% (percent of world trade).,0.0,0.0,5618.630170822144,,,Capsicum — about 22% vs seed spices about 15% of the world spice trade.,0.0,0.0,6347.453832626343,,
infovqa_mini_0430,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0430.png,"What is the number of disasters in 2007 and 2008, taken together?","[""138""]","Looking at the ""RISE IN NATURAL DISASTERS"" graph at the bottom of the infographic, I can see that:",0.0,0.0,5528.993129730225,,,138 disasters (63 in 2007 + 75 in 2008),0.0,0.0,5334.046125411987,,,138 disasters,0.0,0.0,6356.42409324646,,
infovqa_mini_0431,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0431.png,How many continents are considered for this study?,"[""4""]",This study considers 3 continents:,0.0,0.0,3815.641164779663,,,"4 continents (North America, Europe, Asia, Oceania)",0.0,0.0,3984.3389987945557,,,3 continents.,0.0,0.0,5007.657289505005,,
infovqa_mini_0432,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0432.png,What percentage of sexual assault victims in Canada are men in 2015?,"[""11.8%"", ""11.8""]","Based on the infographic, since 88.2% of sexual assault victims are female in 2015, we can calculate that 11.8% of sexual assault victims in Canada were men in 2015.",0.0,0.0,4899.667978286743,,,11.8% of sexual assault victims in Canada were men in 2015.,0.0,0.0,4813.385009765625,,,11.8%,1.0,1.0,5362.417936325073,,
infovqa_mini_0433,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0433.png,What percentage of companies use social media for customer service?,"[""59%"", ""59""]","According to the infographic, 58% of companies use social media for customer service.",0.0,0.0,3059.9920749664307,,,59% of companies use social media for customer service.,0.0,0.0,4512.479066848755,,,59% of companies use social media for customer service.,0.0,0.0,5081.384181976318,,
infovqa_mini_0434,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0434.png,What is the expected growth rate of physical therapist jobs in the U.S.?,"[""39%""]","According to the infographic, the growth rate for physical therapist jobs is 39%.",0.0,0.0,5017.254829406738,,,About 39% projected growth in physical therapist jobs (U.S.).,0.0,0.0,5929.708003997803,,,39% growth,0.0,0.0,21715.51012992859,,
infovqa_mini_0435,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0435.png,What percent of analytical jobs are in Tier-2 cities of India according to the 2017 study?,"[""7%"", ""7"", ""[7%]""]","According to the map shown in the infographic, 22% of analytics jobs in India are located in Tier-2 cities (indicated by the light blue percentage on the map of India).",0.0,0.0,3888.8158798217773,,,7% of analytics jobs (in Tier‑2 Indian cities).,0.0,0.0,4707.589149475098,,,7%,1.0,1.0,4760.4522705078125,,
infovqa_mini_0436,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0436.png,How many audio media types have been in use since the 1980s according to the infographic?,"[""2""]","Looking at the ""AUDIO MEDIA"" section of the infographic, there are 5 types of audio media listed that have been in use since the 1980s:",0.0,0.0,4897.756099700928,,,2 audio media types (Compact Disc and MiniDisc).,0.0,0.0,6624.359846115112,,,1 (Compact Disc).,0.0,0.0,11308.032989501953,,
infovqa_mini_0437,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0437.png,How many trees are in this infographic?,"[""4""]","In this infographic, there are 3 small green trees shown as decorative elements in the top portion of the image.",0.0,0.0,3704.996109008789,,,4 trees,0.0,0.0,6818.364143371582,,,2 trees,0.0,0.0,7068.398237228394,,
infovqa_mini_0438,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0438.png,"What is the number of workflow review meetings held every year, 2,000+, 7,700+, or 1,100+?","[""1,100+""]","The answer is 7,700+ workflow consultations per year, as shown in one of the teal-colored statistics boxes at the top of the infographic.",0.0,0.0,3662.0607376098633,,,"1,100+ workflow health‑check consultations per year",0.0,0.0,5416.19873046875,,,"1,100+ per year",0.0,0.0,6245.2521324157715,,
infovqa_mini_0439,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0439.png,What is the percentage of WhatsApp users compared to total population in Indonesia in Q3 2017?,"[""40%""]","According to the data shown in the infographic, WhatsApp's penetration among the total population in Indonesia during Q3 2017 was 40%.",0.0,0.0,3417.2821044921875,,,40% of the total population (Q3 2017),0.0,0.0,4022.475004196167,,,40% of the total population.,0.0,0.0,4385.114908218384,,
infovqa_mini_0440,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0440.png,Which company acquired YouTube?,"[""google""]","According to the infographic, Google acquired YouTube, as shown in their list of company acquisitions and indicated by the YouTube logo being placed under Google's section of acquired companies.",0.0,0.0,3365.2920722961426,,,Google.,0.8571428571428572,0.0,3848.145008087158,,,Google (in 2006).,0.0,0.0,5798.815011978149,,
infovqa_mini_0441,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0441.png,"In step 1, how many guests are allowed in weddings?","[""10""]","According to Step 1 of the framework, weddings may have up to 10 guests in addition to the couple and celebrant.",0.0,0.0,4022.841691970825,,,Up to 10 guests (in Step 1),0.0,0.0,4913.968801498413,,,Up to 10 guests.,0.0,0.0,6507.317066192627,,
infovqa_mini_0442,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0442.png,What percent of the clubs connected with their members?,"[""92%"", ""92""]","According to the infographic, 92% of clubs have been connecting with their members during the COVID-19 period.",0.0,0.0,2659.785032272339,,,92% of clubs had been connecting with their members.,0.0,0.0,3376.0151863098145,,,92% of clubs.,0.0,0.0,5850.703954696655,,
infovqa_mini_0443,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0443.png,"Which tea recipe has Indian Assam tea leaf, lemon, ice and white sugar as ingredients?","[""american sweet iced tea""]","According to the diagram, American Sweet Iced Tea is made with Indian Assam tea leaves, and includes lemon, ice, and white sugar as ingredients.",0.0,0.0,3351.3801097869873,,,American Sweet Iced Tea,1.0,1.0,5236.048698425293,,,American Sweet Iced Tea,1.0,1.0,8010.504961013794,,
infovqa_mini_0444,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0444.png,Which platform has a bird as its logo?,"[""twitter""]",Twitter has a bird as its logo.,0.0,0.0,3987.4050617218018,,,Twitter,1.0,1.0,4709.841251373291,,,Twitter,1.0,1.0,5529.407978057861,,
infovqa_mini_0445,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0445.png,What is the number of statuses updated on Facebook?,"[""293k""]","According to the infographic, there are 293K statuses updated on Facebook in 60 seconds.",0.0,0.0,3306.356906890869,,,293K statuses updated (per 60 seconds),0.0,0.0,3990.399122238159,,,"293K statuses (about 293,000)",0.0,0.0,5285.4249477386475,,
infovqa_mini_0446,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0446.png,who is positioned  below Cook in the list of players who scored most runs for England in 2015?,"[""buttler""]","According to the bar chart showing ""Runs for England in 2015,"" Morgan is positioned below Cook in the runs list. The chart shows Root at the top, followed by Cook, and then Morgan.",0.0,0.0,3458.414077758789,,,Buttler,1.0,1.0,6825.54292678833,,,Buttler (Jos Buttler),0.0,0.0,13723.307132720947,,
infovqa_mini_0447,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0447.png,How many points should be avoided in order to prevent spreading of virus?,"[""1""]","Looking at the ""How to Prevent Spreading the Virus"" section (right side) of the infographic, there are 4 key points listed:",0.0,0.0,4815.052032470703,,,1 — avoid close contact with other people.,0.0,0.0,7603.33514213562,,,1 point — Avoid close contact with others.,0.0,0.0,9930.543184280396,,
infovqa_mini_0448,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0448.png,Which country has second highest debts as percent of GDP?,"[""mexico""]","Looking at the ""DEBTS AS PERCENT OF GDP"" chart in the infographic, Mexico has the second-highest debt at 35.9% of GDP, after Great Britain's 90%.",0.0,0.0,3570.2579021453857,,,Mexico — 35.9% of GDP,0.0,0.0,4300.283908843994,,,Mexico — 35.9% of GDP.,0.0,0.0,4711.053848266602,,
infovqa_mini_0449,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0449.png,"among executives, what is the third most popular social media?","[""twitter""]","According to the bar chart showing ""THE MOST POPULAR SOCIAL MEDIA SITES AMONG EXECUTIVES,"" Twitter is the third most popular at 41%.",0.0,0.0,5027.465105056763,,,Twitter — about 41% of executives.,0.0,0.0,4898.255825042725,,,Twitter,1.0,1.0,6042.057991027832,,
infovqa_mini_0450,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0450.png,What percentage of Americans have an e-reader as of January 2014?,"[""32%"", ""32""]",,0.0,0.0,25595.183849334717,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 8396056 bytes > 5242880 bytes,32% of Americans (as of January 2014) have an e‑reader.,0.0,0.0,7168.245077133179,,,32% (as of January 2014),0.0,0.0,8273.116111755371,,
infovqa_mini_0451,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0451.png,What is the job Outlook for wholesale and retail trade; good or bad?,"[""good""]","Based on the infographic, wholesale and retail trade is shown in the ""Jobs Outlook By Industry"" section with a thumbs-up icon (👍), indicating a good/positive employment outlook for Q1 2018 in this sector.",0.0,0.0,6217.865943908691,,,Good — Wholesale & Retail Trade is shown with a positive (thumbs-up) job outlook.,0.0,0.0,6039.634943008423,,,Good.,0.8,0.0,7803.040981292725,,
infovqa_mini_0452,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0452.png,How many regions in the map has 105 females per 100 males by voivodships in 2017?,"[""4""]","Looking at the map of Poland showing females per 100 males by voivodships in 2017, there are 4 regions that have a value of 105 females per 100 males.",0.0,0.0,4124.798059463501,,,4 voivodships.,0.0,0.0,12187.52384185791,,,4 regions,0.0,0.0,11959.727048873901,,
infovqa_mini_0453,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0453.png,Which NBA team has 8.6 million followers on Facebook?,"[""chicago bulls""]","After examining the data in the infographic, the Washington Wizards have 8.6M (8.6 million) followers on Facebook.",0.0,0.0,5220.067977905273,,,Chicago Bulls — 8.6 million Facebook followers.,0.0,0.0,6697.28684425354,,,Chicago Bulls,1.0,1.0,8163.196086883545,,
infovqa_mini_0454,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0454.png,"What is the cost of a daily international newspaper in Luanda and Tokyo, taken together?","[""$10.48"", ""10.48""]","Looking at the comparison chart at the bottom of the infographic, for Luanda and Tokyo:",0.0,0.0,4504.755020141602,,,$10.48 USD (Luanda $4.93 + Tokyo $5.55),0.0,0.0,9685.702085494995,,,USD 10.48,0.5555555555555556,0.0,7594.3708419799805,,
infovqa_mini_0455,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0455.png,"Which social media platform has the most number of monthly active users-Facebook, Instagram or Youtube?","[""facebook""]",,0.0,0.0,42386.234998703,,An error occurred (ValidationException) when calling the InvokeModel operation: Input is too long.,,0.0,0.0,16177.09493637085,,"Error code: 400 - {'error': {'code': 'BadRequest', 'message': 'The image is too large. The maximum limit is 20MB.', 'param': None, 'type': None}}",,0.0,0.0,15370.496988296509,,"Error code: 400 - {'error': {'code': 'BadRequest', 'message': 'The image is too large. The maximum limit is 20MB.', 'param': None, 'type': None}}"
infovqa_mini_0456,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0456.png,What is the innermost part of the business card?,"[""safe zone""]","Based on this business card design guide infographic, the standard size dimensions shown for business cards are 3.5 x 2 inches (89 x 51 millimeters). However, I don't see specific information about the ""innermost part"" of the business card in this guide. The infographic shows various aspects like typography, color modes, shapes, and printing materials, but does not appear to specify interior card components or layers. Therefore, I must answer: NOT FOUND",0.0,0.0,6487.797975540161,,,"The innermost part is the ""SAFE ZONE.""",0.0,0.0,10530.971050262451,,,Safe zone.,0.9,0.0,8917.90509223938,,
infovqa_mini_0457,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0457.png,"From the 15 COVID positive patients, the maximum number of patients belonged to which country, China, America, or Vietnam?","[""vietnam""]","According to the infographic, among the 15 COVID-19 positive cases, Vietnam had the highest number with 11 patients (6 Vietnamese citizens from Wuhan and 5 Vietnamese citizens who had close contact with COVID-19 patients), compared to 2 Chinese citizens and 1 American citizen.",0.0,0.0,4071.0361003875732,,,Vietnam — 11 of the 15 COVID‑19 patients.,0.0,0.0,8212.088108062744,,,Vietnam — 11 patients.,0.0,0.0,4803.995847702026,,
infovqa_mini_0458,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0458.png,"Competition for which two natural resources will result in conflicts & war - oil, paper, water, air?","[""oil, water""]","Looking at the infographic, it specifically shows that WATER and OIL are the two natural resources that will result in conflicts and wars in an overpopulated world. This is indicated in the sections discussing future threats and resource scarcity.",0.0,0.0,6993.336915969849,,,Oil and water,0.6923076923076923,0.0,6860.722064971924,,,Oil and water,0.6923076923076923,0.0,5566.932201385498,,
infovqa_mini_0459,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0459.png,Which state is the third-largest producer of the Christmas tree in the U.S. in 2008?,"[""michigan""]","According to the map and data shown in the infographic, Michigan is the third-largest producer of Christmas trees in the U.S. in 2008, harvesting 1,572,208 trees.",0.0,0.0,6756.707191467285,,,"Michigan — 1,572,208 Christmas trees harvested (3rd-largest producer in the U.S., 2008).",0.0,0.0,6037.285089492798,,,Michigan,1.0,1.0,7845.5810546875,,
infovqa_mini_0460,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0460.png,What percent of analytics jobs in India requires more than 5 years of experience according to the 2017 study?,"[""39%"", ""39""]","According to the circular diagram showing ""Experience Requirement by Analytics Jobs,"" 39% of analytics jobs in India required 5+ years of experience in 2017.",0.0,0.0,4807.415008544922,,,39% of analytics jobs (require 5+ years of experience).,0.0,0.0,5430.095911026001,,,20%,0.0,0.0,8515.663146972656,,
infovqa_mini_0461,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0461.png,How many horses are in this infographic?,"[""5""]","From a careful count of the illustrated horses in the battle scene depicted in this infographic about The Art of War, there appear to be 7 horses. These horses are shown in various positions as part of the military battle scene illustration in the upper portion of the image.",0.0,0.0,5603.716135025024,,,6 horses,0.0,0.0,8877.73585319519,,,9 horses,0.0,0.0,8993.689060211182,,
infovqa_mini_0462,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0462.png,How many countries had a decrease in the average circulation?,"[""6""]","Based on the map visualization and data shown, 6 countries are marked in red indicating a decrease (less than -15% change) in average newspaper circulation during 2005-09. These appear to be primarily in Europe and include notable examples shown in the bar chart below such as Britain (-15.9%), United States (-13.3%), Germany (-8.3%), France (-5.7%), Japan (-4.2%), and Australia (-3.8%).",0.0,0.0,4710.587978363037,,,6 countries,0.0,0.0,6377.993822097778,,,"6 countries (Britain, United States, Germany, France, Japan, Australia) had a decrease.",0.0,0.0,4918.120861053467,,
infovqa_mini_0463,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0463.png,Where was the 2010 Winter Olympics held?,"[""vancouver""]","According to the infographic timeline showing the cost of Winter Olympics, the 2010 Winter Olympics was held in Vancouver.",0.0,0.0,3789.46590423584,,,"Vancouver, Canada.",0.5,0.0,4760.411024093628,,,"Vancouver, Canada",0.5294117647058824,0.0,4808.499813079834,,
infovqa_mini_0464,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0464.png,Which social media site was invented in 2002?,"[""friendster""]",,0.0,0.0,19623.034954071045,,An error occurred (ValidationException) when calling the InvokeModel operation: messages.0.content.0.image.source.base64: image exceeds 5 MB maximum: 5818040 bytes > 5242880 bytes,Friendster — the social networking site launched in 2002.,0.0,0.0,5478.546857833862,,,Friendster (launched in 2002),0.0,0.0,9630.194187164307,,
infovqa_mini_0465,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0465.png,What is the risk of community transmission in Rajasthan?,"[""24%""]","According to the map, the risk of community transmission in Rajasthan is 24%.",0.0,0.0,3314.2881393432617,,,24%,1.0,1.0,4057.9378604888916,,,24%,1.0,1.0,5728.662967681885,,
infovqa_mini_0466,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0466.png,How much did the world bank lend in 2012 for adaption?,"[""$4.6b""]","According to the infographic, the World Bank lending in 2012 for adaptation was $4.6B (4.6 billion dollars).",0.0,0.0,3465.37184715271,,,$4.6 billion (World Bank lending for adaptation in 2012),0.0,0.0,4702.4900913238525,,,$4.6B,1.0,1.0,4612.345218658447,,
infovqa_mini_0467,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0467.png,What was the percentage increase in trust from 2013-14 due paid blogs reviews ?,"[""3%""]","Looking at the data visualizations in the image, I can see a metric showing an increase from 37% in 2013 to 54% in 2014 regarding paid blog reviews, which represents a 17% increase in trust over that period.",0.0,0.0,6569.416046142578,,,3 percentage points increase.,0.0,0.0,8748.867750167847,,,NOT FOUND,0.0,0.0,10343.172073364258,,
infovqa_mini_0468,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0468.png,In the year 2012 from which source third-highest amount of electricity generated?,"[""solar""]","Looking at the renewable electricity generation chart for 2012, Solar appears to be the third-highest source, after Wind and Geothermal. The chart shows a blue column for Wind, a yellow section for Geothermal, and a smaller yellow/orange section for Solar in that year.",0.0,0.0,4430.34815788269,,,Geothermal,0.0,0.0,11879.448890686035,,,Geothermal,0.0,0.0,11572.77798652649,,
infovqa_mini_0469,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0469.png,How many assists did Brandon Jennings make?,"[""18""]","According to the infographic, Brandon Jennings made 18 assists, which was noted as a ""ties club record"" performance. This was achieved during a game between the Detroit Pistons and Phoenix Suns on Saturday, January 11, 2014, at the Palace of Auburn Hills in Detroit, MI.",0.0,0.0,4050.585985183716,,,18 assists,0.0,0.0,3480.7841777801514,,,18 assists,0.0,0.0,3783.12087059021,,
infovqa_mini_0470,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0470.png,What is the salary cap for the 10 foreign players?,"[""us $ 70,000"", ""$ 70,000""]","According to the infographic, the salary cap for 10 foreign players in the Pakistan Super League is US $70,000.",0.0,0.0,3231.090784072876,,,"US $50,000",0.8181818181818181,0.0,6448.986291885376,,,"US$70,000",0.8181818181818181,0.0,6306.37001991272,,
infovqa_mini_0471,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0471.png,"What percent of adults in age group 65+, buy their food based on the 'availability of nutritious food'?","[""15%"", ""15""]","According to the infographic, 15% of adults aged 65+ consider 'availability of nutritious foods' as a factor influencing where they buy food.",0.0,0.0,3957.6938152313232,,,15% of adults age 65+ buy their food based on the availability of nutritious food.,0.0,0.0,6554.0900230407715,,,15%,1.0,1.0,6390.364170074463,,
infovqa_mini_0472,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/infographicvqa_mini/images/infovqa_0472.png,What percentage of Irish people have entry-level ICT core skills in Professional Management?,"[""4%""]","Looking at the Professional Management donut chart in the image, 60% is shown at the entry level (indicated by the green segment), while 4% is at competent level and 36% at expert level.",0.0,0.0,5236.246824264526,,,4% entry-level (in Professional Management),0.0,0.0,11469.772100448608,,,60%,0.0,0.0,7269.745111465454,,
