sample_id,image_path,ground_truth,language,dataset,prediction_gpt-5-mini,inference_time_ms_gpt-5-mini,tokens_used_gpt-5-mini,error_gpt-5-mini,prediction_gpt-5-nano,inference_time_ms_gpt-5-nano,tokens_used_gpt-5-nano,error_gpt-5-nano
icdar_tr_img_08288,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08288.jpg,নটরাজ,Bangla,ICDAR_mini,"I’m sorry — I can’t confidently read the lettering in this photo. The sign is stylized, cracked and photographed at an angle which makes automatic OCR and manual reading uncertain.

Could you:
- upload a higher-resolution, straight‑on crop of the sign (focus tightly on the letters), or
- provide another photo taken closer and without strong shadows?

If you want, I can attempt a best-effort transcription from the current image, but it would likely be inaccurate. Which would you prefer?",15360.117197036743,,,google,12600.298881530762,,
icdar_tr_img_08316,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08316.jpg,আইডিয়া,Bangla,ICDAR_mini,আইডিয়া,9726.870059967041,,,আহিত্যা,10168.80488395691,,
icdar_tr_img_08400,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08400.jpg,"মাটি
টাকা
মাটি-
টাকা",Bangla,ICDAR_mini,"টাকা মাটি - মাটি টাকা

(অন্যান্য দৃশ্যমান লিপি অস্পষ্ট/পঠनीय নয়)",9400.925874710083,,,টাকা-মাটি- মাটি চক্কা,10984.687089920044,,
icdar_tr_img_08408,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08408.jpg,"মায়ের
আশীর্বাদ",Bangla,ICDAR_mini,"মায়ের  
আশীর্বাদ",6365.2708530426025,,,"Extracted text:
- মায়ের
- আশীর্বাদ",12070.372819900513,,
icdar_tr_img_08415,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08415.jpg,"###
খেলাধূলার
সমস্ত
সরঞ্জাম
মো-
973218
###","Bangla, None, Latin",ICDAR_mini,"(খোলাবিলার সঞ্চয় সংগ্রহস্থল)
মোঃ- 973218",11260.257005691528,,,,15811.461687088013,,
icdar_tr_img_08451,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08451.jpg,"নজরুল
খ্রীঃ
জন্ম
১৮৯৯
মে।
২৪শে
আগষ্ট।
খ্রীঃ
২৯শে
১৯৭৬
মৃতু্্য-",Bangla,ICDAR_mini,"নজরুল
জন্ম- ১৮৯৯ খ্রিঃ ২৪ মে।
মৃত্যু- ১৯৭৬ খ্রিঃ ২৯ শে আগস্ট",11053.102016448975,,,"নজরুল
জন্ম- ১৮৯৯ খ্রি: ২৪ মে
মৃত্যু- ১৯৭৬ খ্রি: ২৯ আগস্ট",13639.419078826904,,
icdar_tr_img_08465,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08465.jpg,"তৈরীর
উপাদান
যায়
পাওয়া
সমস্ত
৷
###
বাঁকুড়া
পাশে,
###","Bangla, Latin",ICDAR_mini,"তৈরীর সমস্ত উপাদান পাওয়া যায়।
পাশে, বাঁকুড়া

(দৃশ্যের অন্যান্য ছোট-খাটো লেখাগুলো নিম্ন রেজলিউশনে অস্পষ্ট হওয়ায় পরিষ্কারভাবে পড়া যায়নি)",10869.323015213013,,,,13611.595153808594,,
icdar_tr_img_08473,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08473.jpg,"পার্লার
দেবরাজ
এখানে
দাঁড়ি
###
###
###","Bangla, None",ICDAR_mini,"Detected text (best-effort transcription from the image):

- দেবরাজের পালং (uncertain)
- এখানে ঠাণ্ডা দই (uncertain)
- 10 (on a product label in the lower-left)

Note: The large signboard text and the vertical text on the right are in Bengali; the exact reading of some characters is uncertain due to image angle, lighting, and partial occlusion.",11788.116216659546,,,,13414.234161376953,,
icdar_tr_img_08477,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08477.jpg,"পঞ্চায়েত
সমিতি
কার্য্যালয়
ওন্দা",Bangla,ICDAR_mini,"I can’t confidently read every character from this photo because parts are worn and small, but here are the text fragments I can make out reliably:

- पंचायत
- कार्यालय

The rest (the village/place name around the arch) is not clear enough to transcribe with confidence. If you can provide a closer, higher-resolution crop of the arch text (especially the left and right ends), I can try again and produce a full transcription.",13991.684198379517,,,"I’m not able to reliably read and transcribe the text from this curved, weathered arch image. The letters are worn and the curvature makes optical recognition difficult.

If you can provide:
- a higher-resolution image, or
- a cropped, straightened photo of the arch (text along the circle, clearly legible),

I can extract all the text for you. If you know the language (likely Gujarati or a related script), I can also tailor the OCR to improve accuracy.",13117.994785308838,,
icdar_tr_img_08479,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08479.jpg,"###
###
ওন্দা
খুচরা
ঔষধের
দোকান
বাঁকুড়া","Bangla, None",ICDAR_mini,"মুচরা ইমামের দোকান

কেক

বেকারি",17555.173873901367,,,,13254.745960235596,,
icdar_tr_img_08486,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08486.jpg,"পরীক্ষা
চক্ষু
চশমা",Bangla,ICDAR_mini,"চক্ষু পরীক্ষা
চশমা",8746.964931488037,,,"চক্ষু পরীক্ষা
চশমা",14053.309917449951,,
icdar_tr_img_08497,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08497.jpg,"পান্তুউ
জুয়েলার্স
এন্ড
সন্স
###",Bangla,ICDAR_mini,"Best-effort transcription of the sign (Bengali):

শাহ জুয়েলার্স এন্ড সিলভার",11616.601705551147,,,,14138.236045837402,,
icdar_tr_img_08517,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08517.jpg,"F
Onita
অনিতা
###
NIMTA
K
UDAYPUR
ROAD,
B.
###","Bangla, None, Latin",ICDAR_mini,"onita F
অনীতা
M. B. ROAD, UDAYPUR, NIMTA, KO",8690.94181060791,,,"- onita F
- আনিতা
- M. B. ROAD, UDAYPUR, NIMTA, KOLKATA",11980.815887451172,,
icdar_tr_img_08534,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08534.jpg,"###
ওন্দা
রোড
(U.B.I.
মেন","Bangla, None, Latin",ICDAR_mini,এক লেন রোড (U.B.I.),10934.560060501099,,,ইউনাইটেড ব্যাংক অব ইন্ডিয়া (U.B.I.),10367.04707145691,,
icdar_tr_img_08537,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08537.jpg,"###
###
গুঁড়ো
মশলা
গুঁড়ো","Bangla, None",ICDAR_mini,"Extracted text (as seen in the image):

- ॐ ওড়ো মশলা
- ॐ ওড়ো

Note: The Om symbol (ॐ) appears before the words. Some characters are hand-painted and slightly worn, so the exact vowel/consonant marks (e.g., ়/ড় variants) may vary.",12747.883796691895,,,,13181.384801864624,,
icdar_tr_img_08540,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08540.jpg,"পিক,
কিংবা
###
পানের
দেওয়ালে
বা
জানালায়
###","Bangla, None",ICDAR_mini,"""দেয়ালে বা জানালায় পানেলের পিক, কিংবা",11093.961954116821,,,,14536.877870559692,,
icdar_tr_img_08568,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08568.jpg,"ঠাণ্ডা
ঠাণ্ডা
কুল
কুল",Bangla,ICDAR_mini,सिया सिया कुल कुल,11309.955835342407,,,,14129.06813621521,,
icdar_tr_img_08586,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08586.jpg,"গীর্জায়
প্রবেশ
পথ
प्रवेश
चर्च","Bangla, None",ICDAR_mini,"গীর্জায় প্রবেশ পথ

प्रवेश चर्च",10106.37378692627,,,,13462.085962295532,,
icdar_tr_img_08591,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08591.jpg,"PRADHAN
JEWELLERS
GOLD
PROP:-
PRADHAN
MANTU
প্র়়ধান
15,M.B.Road.Kol-49
MORE
CULTURE
গোল্ড","Bangla, Latin",ICDAR_mini,"Here is the transcribed text I can read from the image:

Large sign (Bengali):
- প্রধান
- গোল্ড

Small plaque (English):
- PRADHAN
- GOLD JEWELLERS
- PROP:
- MANTU PRADHAN
- 15, M.B. Road, Kol-49
- (last line: ""CULTURE MORE"" — text here is partially unclear; could be ""CULTURE MORE"" or a similar phrase)

If you’d like, I can try to enhance/zoom the plaque area to attempt a clearer reading of the small print.",10650.099277496338,,,"- প্রধান
- গোল্ড
- PRADHAN GOLD JEWELLERS

Note: There is a small plaque next to the sign with the same title in English, but the remaining lines on that plaque are too small/blurred to read clearly.",14149.130821228027,,
icdar_tr_img_08595,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08595.jpg,"নিউ
লক্ষ্মী
নারায়ণ
ব্যাগ
সেন্টার",Bangla,ICDAR_mini,"নিউ লন্ড্রি
নারায়ণ বাগ
সেন্টার

(Transliteration: ""New Laundry / Narayan Bag / Center"")",15486.276149749756,,,,14433.731079101562,,
icdar_tr_img_08597,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08597.jpg,"বুক
এজেন্সী",Bangla,ICDAR_mini,"Best-effort transcription (vertical, top-to-bottom):

पोस्टर

Transliteration: ""poster""

Confidence: low — the text is stylized/decorative and somewhat unclear. If you can provide a higher-resolution or differently oriented image I can re-check.",9112.141847610474,,,The text visible in the image is in Devanagari and reads: श्री श्री श्री (Shri Shri Shri).,10649.290800094604,,
icdar_tr_img_08612,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08612.jpg,"Urnitu
###
ফার্নিচার
kol-
49
Phone:
28441419","Bangla, Latin",ICDAR_mini,"urnitu (part of a larger ""furniture"" sign)
ফার্নিচার
KOL- 49  ●  Phone : 2844 1419",9930.461883544922,,,"- Furniture
- ফার্নিচারের
- KOL- 49 • Phone : 2844 1419",13339.379072189331,,
icdar_tr_img_08640,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08640.jpg,"niccopark
নারায়ণ","Bangla, Latin",ICDAR_mini,"Detected text (from the image):

- NICCO PARK
- নারায়ণ  (Bengali; transliteration: ""Narayan"" / ""Narayana"" — approximate)",7731.531858444214,,,"- NICCO PARK
- নিক্কো পার্ক",8832.052946090698,,
icdar_tr_img_08675,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08675.jpg,"###
###
তৈয়ারি
সহকারে
যত্ন
মেরামোতের
ও
###
###","Bangla, None",ICDAR_mini,যত্ন সহকারে তৈরির ও মেরামতের,14237.159967422485,,,"I can’t confidently extract the text from this image. The resolution and the stylized Bengali script make it too blurry to read accurately.

If you can provide:
- a higher-resolution image (preferably a stretched crop of the line), or
- the text typed out,

I’ll extract and transcribe it precisely.",11300.604820251465,,
icdar_tr_img_08703,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08703.jpg,"###
2059
কলকাতা-
৮৩","Bangla, None, Latin",ICDAR_mini,"2059

কলকাতা - ৮৩",6601.1199951171875,,,"- 2059
- কলকাতা-৮০",11242.419958114624,,
icdar_tr_img_08712,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08712.jpg,"মেডিক্যাল
কে.
আর.
ড্রাগিষ্ট
কেমিষ্ট",Bangla,ICDAR_mini,"আব. ক. মেডিক্যাল
(লাল ক্রস চিহ্ন)
কেমিস্ট     ডায়াগিষ্ট",10141.003847122192,,,,14594.56205368042,,
icdar_tr_img_08730,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08730.jpg,"Bhujia
Prabhuji
###
###
স্ক্যান
###
ফ্রিজ,
এ.সি,
ডিপফ্রিজ
সেলস্
এন্ড
###
সার্ভিস
ফ্যান
ও
রং
,
করা
হয়
এবং
৪৬
###
,এম
বি,
রোড
পূবপাড়া
মোড়
,
কোলকাতা
৮৩
-","Latin, Symbols, Bangla",ICDAR_mini,"I can read most of the sign but some parts are faded or obscured. Below is a best-effort transcription; unclear or unreadable portions are indicated in brackets.

- (large stylized/faded text across top) স্ক্যান [লোহিং/লিফট/লিহিং] (partially illegible)
- (সেলস এন্ড সার্ভিস)
- ফ্রিজ, এ.সি, ডিপফ্রিজ, ফ্যান সার্ভিস ও [রং/স্পেয়ার] করা হয় এবং [স্পে/স্পেয়ার]…
- ৪৬, এম. বি. রোড • [সু/পু]পাড়া মোড় • কলকাতা - [৮৩/৬৩] (last digits partly obscured)

If you need a cleaner OCR, please upload a higher-resolution or less-obstructed photo of the sign and I’ll retry.",10452.333688735962,,,"I’m having trouble reading the text clearly from this image. The sign is large and the lighting/blur makes accurate OCR unreliable.

If you can provide:
- a higher-resolution version, or
- a tighter crop of just the sign (no sky/roof), or
- a version with more even lighting,

I can extract all the text accurately.",11714.88618850708,,
icdar_tr_img_08744,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08744.jpg,"ডায়ালিসিস
033
8408
2564
033
2544
3250","Bangla, Latin",ICDAR_mini,"ডায়ালিসিস
033 2564 8408
033 2544 3250",6655.143976211548,,,"ডায়ালাইসিস
033 2564 8408
033 2544 3250",9419.01683807373,,
icdar_tr_img_08753,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08753.jpg,"বি.
রোড
এম.
৫নং
বেলঘরিয়া,
###
-৫৬।
কলকাতা",Bangla,ICDAR_mini,"৫ নং এম.জি.রোড,
বেলঘরিয়া,
কলকাতা-৫৬১।",14310.550689697266,,,,14598.659038543701,,
icdar_tr_img_08754,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08754.jpg,"শিবাজী
ডাঃ
রায়
###
###
###
###","Bangla, None",ICDAR_mini,,19043.367862701416,,,,13673.249959945679,,
icdar_tr_img_08764,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08764.jpg,"ধার
বন্ধ",Bangla,ICDAR_mini,"वीर बत्रा

K.",13004.914045333862,,,"- দিবর
- বন
- K.",12926.113843917847,,
icdar_tr_img_08775,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08775.jpg,"প্রোঃসাহেবলাই
M-9775839562
পাটপুর
সিহড়
বঁাকুড়া
.","Bangla, Symbols, Latin",ICDAR_mini,"প্রোঃ সাহেবলাল
M-9775839562
পাটিপুর
সিঘড় · বাঁকুড়া

(Note: the top and lower-left Bengali words are stylized hand-painted text; spellings are best-effort reads — especially “প্রোঃ সাহেবলাল” and “সিঘড়” which may vary slightly in exact orthography.)",16074.944019317627,,,,14339.459896087646,,
icdar_tr_img_08798,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08798.jpg,"গোল্ড
জুয়েলা
###","Bangla, None",ICDAR_mini,"Detected text (Bengali), best-effort OCR:

- গোল্ড জুয়েলার্স

Partially visible / cropped on the right vertical strip (not fully readable):
- প্র...
- জু...

Note: the large main sign reads ""গোল্ড জুয়েলার্স"" (Gold Jewellers). The small vertical blue text is partly cut off and not clear enough to transcribe completely.",12984.11512374878,,,"- গোল্ড জুয়েলার্স

Note: There is additional vertical blue text on the right side of the image, but it is not fully legible in this photo.",13854.19511795044,,
icdar_tr_img_08819,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08819.jpg,"পাঠাগার
###
১৯৫২
-
সংহতি
সাধারণ","Bangla, Symbols",ICDAR_mini,"সংহতি সাধারণ পাঠাগার

(উপরের ফ্যাকাশে হালকা লেখা খুব ঝাপসা; পড়া যাচ্ছে না)",10190.295219421387,,,"I want to help, but the text is not readable in this image as shown. The blue Bengali text on the sign is upside down and the image is a bit blurry, so I can’t reliably extract the exact characters.

If you can provide:
- A version rotated 180 degrees (so the text reads normally), or
- A sharper image (higher resolution),

I’ll extract and return all the text verbatim.",10696.764945983887,,
icdar_tr_img_08820,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08820.jpg,"M-9732688632/8101946576
টেলি
ন্ধব
###","Bangla, None, Latin",ICDAR_mini,"M-9732688632/8101946576

(The large, colorful hand-painted Devanagari text to the right/center is highly stylized and not reliably legible from this image — I can try again if you provide a closer/cropped or higher-resolution photo of that area.)",10412.533044815063,,,M-9732688632/8101946576,9233.231782913208,,
icdar_tr_img_08853,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08853.jpg,"প্রিন্স
আই
ভিসন",Bangla,ICDAR_mini,প্রিন্স আই ভিশন,7928.117036819458,,,প্রিন্স আইটি ভিশন,6857.5029373168945,,
icdar_tr_img_08874,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08874.jpg,"নিউ
মঙ্গল
হোটেল
রেষ্টুরেন্ট
এণ্ড",Bangla,ICDAR_mini,"विट हेल्थ

शतावरी एवं अश्वगंधा",22427.023887634277,,,,15464.247941970825,,
icdar_tr_img_08876,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08876.jpg,"প্রচারে
ঃ-
মোড়
কালচার
কালচার
###","Bangla, Symbols",ICDAR_mini,"প্রচারে ঃ
কালচার মোড়
(নীচে ডানদিকে আংশিক) কালচার মে",12344.843864440918,,,,14136.76381111145,,
icdar_tr_img_08900,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08900.jpg,"রামকো
কংক্রীটের
###
###","Bangla, None",ICDAR_mini,"Best-effort transcription (image is partly blurred):

- Top (large, white): ""नवभारत""  (high confidence)

- Bottom (small, yellow, blurred): unreadable / low confidence — looks like a short Hindi phrase (possibly ""प्रतिष्ठान …"" or similar) but I cannot reliably read it from the photo.

If you can provide a higher-resolution/less-blurred crop of the lower line I can try again.",9844.501256942749,,,"I’m unable to reliably extract the text from this image. It’s too blurred and the large white characters are highly stylized, making OCR fail.

If you can provide:
- a higher-resolution version, or
- a cropped image focusing on the text (and ideally straightened),

I can attempt to extract the full text accurately.",12374.955177307129,,
icdar_tr_img_08953,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08953.jpg,"যত্নে।
বেশ
,","Bangla, Symbols",ICDAR_mini,", বেশ যাত্রে।",12385.824918746948,,,"The visible Bengali text on the poster reads:
"", বেসপ যজ্ঞ।""

Note: The image is cropped and not very high resolution, so there may be more text outside the visible area that I can’t read. If you can share a higher‑resolution crop of the poster (or a full-page image), I can extract all lines more reliably.",13333.266973495483,,
icdar_tr_img_08968,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08968.jpg,"রাজশ্রী
বি.
মনোরঞ্জনপাল
এম.
রোড.",Bangla,ICDAR_mini,"রাজশ্রী
এম. বি. রোড, মনোরঞ্জনপাল",11413.396120071411,,,"I’m having trouble reading all the text clearly from this image—the sign is blurry and parts are cut off. I can’t reliably OCR the Bengali script here.

If you can provide:
- a higher-resolution image, or
- a closer crop of the yellow sign (especially the large red text and the smaller black text beneath),

I can extract the text accurately.",13922.816038131714,,
icdar_tr_img_08983,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_08983.jpg,"পদযাত্রা
যুব
ন
ওয়েলিংটন.
সমাবেশ
বেলা
২টা
###","Bangla, Latin",ICDAR_mini,"যুব
শিল্পী
সম্মেলন

(নীচে ছোট লেখায়) ফিলিস্তিন, বেলা - ২টা",15058.35509300232,,,"I can try to extract the text, but this image has stylized graffiti and is a bit blurry, so automatic OCR may misread parts. If you can provide a higher‑resolution crop or a closer shot of the text area, I’ll extract it more accurately.

From what’s visible, there are Bengali (Bangla) characters in:
- A large black script across the center
- Red Bangla script overlapping toward the right
- Smaller Bangla text along the left side

I’m not confident enough to provide an exact transcription of the stylized words without a clearer image.

Would you like me to attempt OCR on a higher-resolution crop of the wall text, or should I try to enhance the image and read as best as possible?",12172.75094985962,,
icdar_tr_img_09009,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09009.jpg,"पुणेकार
मिळुनि
सारे
स्वच्छ
करु
समस्त",Hindi,ICDAR_mini,मिळून सारे करू समस्त पुणेकर स्वच्छ,10797.898292541504,,,,11410.620212554932,,
icdar_tr_img_09053,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09053.jpg,"P
चारचाकी
वाहनांसाठई
पार्किंग
अँग्युलर","Hindi, Latin",ICDAR_mini,"P
चारचाकी वाहनांसाठी
अॅंगलर पार्किंग",10545.900106430054,,,,13386.468887329102,,
icdar_tr_img_09067,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09067.jpg,"पोलीस
महाराष्ट्र
खलनिग्रहणाय
सद्रक्षणाय
(उत्तर)
विरोधी
गुंडा
पथक
पुणे
गुन्हे
शहर
शाखा
,","Symbols, Hindi",ICDAR_mini,"महाराष्ट्र पोलिस
सद्रक्षणाय खलनिग्रहणाय
गुंडा विरोधी पथक (उत्तर)
गुन्हे शाखा, पुणे शहर",10850.85916519165,,,,12737.721920013428,,
icdar_tr_img_09106,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09106.jpg,"नगरी
वेदंत",Hindi,ICDAR_mini,"वेदांत नगरी

(Transliteration: Vedant Nagari)",11145.631074905396,,,,12171.844005584717,,
icdar_tr_img_09158,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09158.jpg,औषधे,Hindi,ICDAR_mini,औषध,8876.183271408081,,,ऑपरेश,8265.43116569519,,
icdar_tr_img_09166,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09166.jpg,"झाडे
लावा
,
झाडे
जगवा
.","Symbols, Hindi",ICDAR_mini,"झाडे लावा,
झाडे जगवा.",5021.803140640259,,,,11772.073984146118,,
icdar_tr_img_09167,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09167.jpg,अमूल,Hindi,ICDAR_mini,अमूल,15450.077056884766,,,"3IHMS

(Note: The text is stylized on the sign, so the characters are interpreted as ""3IHMS"" from the image.)",12081.341981887817,,
icdar_tr_img_09209,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09209.jpg,"केंद्राकडे
श्री.
समर्थ
स्वामी",Hindi,ICDAR_mini,श्री. स्वामी समर्थ केंद्राकडे,5657.361030578613,,,,12088.997840881348,,
icdar_tr_img_09238,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09238.jpg,"बोळ
तांबे
को.
पिन.
४११०३०",Hindi,ICDAR_mini,"तांबेवळ

पिन. को. ४९८०३० (498030)",9145.182132720947,,,,11961.864948272705,,
icdar_tr_img_09240,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09240.jpg,"डॉ.
रावसाहेब
वी.
ग.
कपोते
चौक",Hindi,ICDAR_mini,"डॉ. रावसाहेब ग. वि.
कपोते चौक",10402.696371078491,,,,12005.240201950073,,
icdar_tr_img_09244,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09244.jpg,"नं.
३२
शाळा
संकल्पना",Hindi,ICDAR_mini,"३२ नं.
शाळा
संकल्पना",8780.935049057007,,,,11227.155923843384,,
icdar_tr_img_09283,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09283.jpg,"सोसायटी
सुख
वास",Hindi,ICDAR_mini,• सुख वास सोसायटी,8146.674871444702,,,सुख वास सोसायटी,10733.672142028809,,
icdar_tr_img_09292,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09292.jpg,"लॉन्ड्री
चित्रा",Hindi,ICDAR_mini,श्रिया लॉन्ड्री,12062.576293945312,,,,11982.242107391357,,
icdar_tr_img_09309,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09309.jpg,"पुणेरी
मिसळ",Hindi,ICDAR_mini,पुणेरी मिसळ,6042.218923568726,,,पुणेची मिसळ,7497.27988243103,,
icdar_tr_img_09312,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09312.jpg,"मास्क
द
शॉपी
रेडिमेड
जेन्टस्‌",Hindi,ICDAR_mini,"द मार्टेक
जेन्ट्स रेडीमेड शॉपी",9318.848133087158,,,,11828.645944595337,,
icdar_tr_img_09320,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09320.jpg,"ब्रीज
होळकर
येरवडा",Hindi,ICDAR_mini,"होलकर ब्रीज
येऱवडा

(Transliteration: Holkar Brees / Holkar Bridge
Yerawada)",12282.12571144104,,,"- होळकर बीज
- चेर्वडा",9550.313949584961,,
icdar_tr_img_09324,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09324.jpg,"प्रतिबंधक
रोगा",Hindi,ICDAR_mini,"रोग प्रतिबंधक

(Transliteration: rog pratibandhak)",9366.66488647461,,,,11820.465326309204,,
icdar_tr_img_09335,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09335.png,"शॉप
मैगजीन
माईन
मार्डन
&
बुक्स
बुक्स
###
###
###
###
###
###
###","Symbols, Hindi, None",ICDAR_mini,"Here is the extracted text (best-effort transcription; unclear/uncertain parts marked with ?):

- मॉडर्न मैगज़ीन शॉप
- मॉडर्न बुक्स & बुक्स (second line uncertain)

Small text at bottom (partly unclear):
- SL. B/6?, SHOPPING COMPLEX, EXPOTHALLA?, HAZRATGANJ, LUCKNOW

If you want, I can crop/zoom the image further or try alternate readings for the uncertain words.",9950.348138809204,,,,10854.264974594116,,
icdar_tr_img_09352,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart2/tr_img_09352.jpg,"स्पाईस
मल्टी",Hindi,ICDAR_mini,मस्ती स्पाइस! (Masti Spices!),9655.56001663208,,,અનિલ સોસાયટી,10158.609867095947,,
