sample_id,image_path,dataset,language,ground_truth,donut_prediction,donut_prompt,donut_inference_time_ms,donut_tokens_used,donut_error,donut_timestamp,azure_intelligence_prediction,azure_intelligence_prompt,azure_intelligence_inference_time_ms,azure_intelligence_tokens_used,azure_intelligence_error,azure_intelligence_timestamp,mistral_document_ai_prediction,mistral_document_ai_prompt,mistral_document_ai_inference_time_ms,mistral_document_ai_tokens_used,mistral_document_ai_error,mistral_document_ai_timestamp
icdar_tr_img_00194,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00194.jpg,ICDAR_mini,Arabic,"النسوة
نون
مكتبة
فقط
للنساء
نون
النسوة
مكتبة
مدخل
هنا
من
أول
مكتبة
نسائية
بالمملكة
المكتبة
###
هنا
مدخل
من
المكتبة
١٧٣٢١٥٥٠٠
٠٥٦٩٦٣٨٨٨
قرطاسية
تحضيرات
جاهزة
هدايا
ملف
إنجاز
###
خدمات
طالب
ملف
الأسبوع
التمهيدي",<s_menu><s_nm> oomiujoijoijoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoidoido,,10678.886890411377,,,2025-12-24T13:37:10.203816,"مكتبة نون النسوة
للنساء فقط
من هنا مدخل
المكتبة
اقلـ
M
مكتبة نون النسوة
أول مكتبة نسائية بالمملكة
من هنا مدخل المكتبة
١٧٣٢١٥٥٠٠
٠٥٦٩٦٣٨٨٨٠
قرطاسية
تحضيرات جاهزة
هدايا
ملف إنجاز
المعلمة والطالبة
خدمات طالب
ملف
الأسبوع التمهيدي",,6141.169786453247,,,2025-12-23T22:05:35.915056,"# مكتبـة نوين النسيـجة

## أول مكتبة نسائية بالمملكة

### من هنا مدخل المكتبة

**07977AAA**

**1777100**

**المركز**

**مكتبة طنطا**

**مكتبة طنطا**

**الطبعة الأولى**

**1997**

**الطبعة الأولى**

**1997**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**

**مكتبة طنطا**",,2595.729112625122,,,2025-12-24T17:06:13.949727
icdar_tr_img_00198,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00198.jpg,ICDAR_mini,"Arabic, Latin","حُكومَةُ
دُبَيّ
AL
BARSHA
###
POLICE
###
###
STATION
البرشاء
شرطة
مركز",<s_menu><s_nm> BARSHA POLICE STATION</s_changeprice></s_total>,,515.613317489624,,,2025-12-24T13:37:13.560064,"AL BARSHA POLICE STATION
مركز شرطة البرشاء",,2467.616081237793,,,2025-12-23T22:05:54.505060,"^{}[] W

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1

^{}[] 1",,1409.0838432312012,,,2025-12-24T17:06:21.415487
icdar_tr_img_00214,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00214.jpg,ICDAR_mini,"Symbols, Arabic, Latin","أمواج
جزر
Islands
Amwaj
عراد
الحد
-
Hidd
Arad
-",<s_menu><s_nm> Islands</s_nm></s_total>,,478.32703590393066,,,2025-12-24T13:37:14.635715,"جزر أمواج
Amwaj Islands
عراد - الحد
Arad - Hidd",,2448.568105697632,,,2025-12-23T22:05:59.424679,"# جزر أمواج
## Amwaj Islands

![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)",,1163.6850833892822,,,2025-12-24T17:06:23.502070
icdar_tr_img_00218,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00218.jpg,ICDAR_mini,"Arabic, Latin","للمسلمين
مكة
فقط
المكرمة
Only
Makkah
Muslims
###
LES
ENFANTS
DU",<s_menu><s_nm> Muslims Only Makkah</s_total>,,493.5648441314697,,,2025-12-24T13:37:26.116904,"للمسلمين فقط
Muslims Only
مكة المكرمة
Makkah
LES ENFANTS DU GFIL",,2467.6289558410645,,,2025-12-23T22:06:22.005436,"![img-0.jpeg](img-0.jpeg)

^{}[] LES ENFANTS DU BRIO",,994.0688610076904,,,2025-12-24T17:06:37.367671
icdar_tr_img_00222,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00222.jpg,ICDAR_mini,"Symbols, Arabic, Latin","الأمان
بنك
BANK
AMEN
توقيت
شبابيك
فتح
للعموم
من
الإثنين
إلى
الجمعة
حصة
عادية
من
غرة
30
سبتمبر
إلى
جوان
ما
رمضان
عدي
16H00
:
08H00
-
غرة
حصة
غرة
جويلية
إلى
رمضان
واحدة
من
12H30
07H15:
-
رمضان
08H30:
12H45
-
توقيت
صيفي
12H30
07H15
-
أسبوعية
الأحد
راحة
السبت
و
:
Horaire
d'ouverture
des
guichets
le
public
pour
De
Lundi
vendredi
au
Séance
normale
###
du
septembre
juin
30
au
(Sauf
ramadan)
:08H00
16H00
-
Séance
du
unique
###
Juillet
début
au
mois
du
de
Ramadan
:
07H15
12H30
-
Ramadan
08H30
12H45
:
-
Séance
aprés
unique
le
de
mois
Ramadan
07H15
12H30
:
-
Samedi
Dimanche
&
Chômés
:",<s_menu><s_nm> AMEN BANK</s_nm><s_unitprice> 30禁止婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女婦女,,7441.431045532227,,,2025-12-24T13:37:40.470655,"بنك الأمان
AMEN BANK
توقيت فتح شبابيك للعموم
من الإثنين إلى الجمعة
حصة عادية من غرة سبتمبر إلى 30 جوان
16H00 - 08H00 :
ما عدي رمضان
حصة واحدة من غرة جويلية إلى غرة رمضان
12H30 - 07H15 :
12H45 - 08H30 :
رمضان
12H30 - 07H15 :
توقيت صيفي
السبت والأحد : راحة أسبوعية
Horaire d'ouverture des guichets
pour le public
De Lundi au vendredi
Séance normale du 1"" septembre au 30 juin
(Sauf ramadan)
: 08H00 - 16H00
Séance unique du 1"" Juillet au début
du mois de Ramadan
: 07H15 - 12H30
Ramadan
: 08H30 - 12H45
Séance unique aprés le mois de Ramadan
: 07H15 - 12H30
Samedi & Dimanche : Chômés",,2544.8319911956787,,,2025-12-23T22:06:57.299628,"# 20

## بَنِتْ الْأَْسَان
### AMEN BANK

توقيت فتح شبابيك للعموم

من الاثنين إلى الجمعة
حصة عادية من غرة سيتممر إلى 30 جوان
ما عَدل رمضان: 16H00-08H00
حصة واحدة من غرة جويلية إلى غرة رمضان
12H30-07H15
رمضــــان: 12H45-08H30
توقيت سيفي: 12H30-07H15
السبت والأحد: راحة أسبوعية

Horaire d'ouverture des guichets
pour le public
De Lundi au vendredi
Séance normale de 1er septembre au 20 juin
(Sauf ramadas): 08H00-16H00
Séance unique du 1er Juillet au début
du mois de Ramadan
12H15-12H30
Ramadan: 08H30-12H40
Séance unique après le mois de Ramadan
Somadi & Dimanche: Chômés

![img-0.jpeg](img-0.jpeg)",,2091.3589000701904,,,2025-12-24T17:06:57.208963
icdar_tr_img_00237,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00237.jpg,ICDAR_mini,Arabic,"ابن
زهر",<s_menu><s_nm>,,443.16792488098145,,,2025-12-24T13:37:44.166564,"بن
i",,2492.478132247925,,,2025-12-23T22:07:13.693326,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1589.9097919464111,,,2025-12-24T17:07:09.420314
icdar_tr_img_00248,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00248.jpg,ICDAR_mini,"Latin, Symbols, Arabic","٥٤١٨
علي
حسن
/
علي
الدكتور
محمد
ssan
الدكتور
/
ايبري
واركو
محمد
###",<s_menu><s_nm> sson</s_nm><s_num> SUSHI [source]<s_void_menu><s_nm> ku</s_total>,,573.4260082244873,,,2025-12-24T13:37:25.622777,"٥٤١٨
الدكتور / محمد علي علي حسن
issan
الدكتور / محمد ايبري واركو
rku",,2609.7640991210938,,,2025-12-23T22:06:19.537406,"# 051A 

![img-0.jpeg](img-0.jpeg)

## الدكتور / محمد علي علي حسن

## nissan

الدكتور / محمد ايبري واركو

## 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1. 1.",,2522.6008892059326,,,2025-12-24T17:06:36.373506
icdar_tr_img_00259,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00259.jpg,ICDAR_mini,"Arabic, None, Latin","مركز
تصفية
الدم
تاركَة
TARGA
DIALYSE
DE
CENTRE
###
###
###
###",<s_menu><s_nm> CERTREDEDIALYSE TARGA,,500.5531311035156,,,2025-12-24T13:37:58.891694,"مركز تصفية الدم تاركة CENTRE DE DIALYSE TARGA CO
24/24",,2473.520040512085,,,2025-12-23T22:07:38.473670,"# 1999

![img-0.jpeg](img-0.jpeg)

بكر تصفية الدم تاركة
CENTRE DE DIALYSE TARGA",,1228.9657592773438,,,2025-12-24T17:07:21.040476
icdar_tr_img_00260,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00260.jpg,ICDAR_mini,Arabic,"التقليدية
المهني
حرف
الصناعة
التكوين
في
مركز",<s_menu><s_nm>,,457.6590061187744,,,2025-12-24T13:37:24.090327,مركز التكوين المهر فى حرف الصناعة التقليدية,,2590.1262760162354,,,2025-12-23T22:06:11.976624,"<table><tr><td colspan=""2"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,845.5638885498047,,,2025-12-24T17:06:30.685397
icdar_tr_img_00269,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00269.jpg,ICDAR_mini,Arabic,"الرفع
قبل
الدفع
###
###",<s_menu><s_nm>,,441.3797855377197,,,2025-12-24T13:37:24.531806,الدفع قبل الرفع,,2457.310914993286,,,2025-12-23T22:06:14.434327,الصفح قبل المرجح,,1617.1960830688477,,,2025-12-24T17:06:32.302888
icdar_tr_img_00277,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00277.jpg,ICDAR_mini,"Arabic, Latin","السنبلة
الذهبية
D'OR
L'EPI
منذ
1943
DEPUIS
3
M'hammes
DUR
BLE
SEMOLINA
DE
SEMOULE
WHEAT
PURE
DURUM
PURE",<s_menu><s_nm> PURE SEMOULEDE DURUM MEDI,,629.3220520019531,,,2025-12-24T13:37:42.671963,"السنبلة الذهبية
L'EPI D'OR
DEPUIS 19 43 510
DThammes 3
PURE SEMOULE DE BLE DUR
PURE DURUM WHEAT SEMOLINA",,2598.5360145568848,,,2025-12-23T22:07:06.058004,"# ![img-0.jpeg](img-0.jpeg) 

DEPUIS 194320
![img-1.jpeg](img-1.jpeg)

PURE SEMOULE DE BLE DUR PURE DURUM WHEAT SEMOLINA",,2711.0440731048584,,,2025-12-24T17:07:02.708102
icdar_tr_img_00278,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00278.jpg,ICDAR_mini,"Latin, Arabic","###
ومستودع
الغذائية
الحكمي
للمواد
هاتف
3190552
###
###
###",<s_menu><s_nm> Gouuu 3190552</s_total_price></s_total>,,594.8319435119629,,,2025-12-24T13:37:16.225359,"كت ومستودع الحكمي للمواد الغذائية
3190552
هاتف
قطاعي
٥",,2613.919973373413,,,2025-12-23T22:06:06.944986,# ![img-0.jpeg](img-0.jpeg),,2280.8191776275635,,,2025-12-24T17:06:28.639845
icdar_tr_img_00285,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00285.jpg,ICDAR_mini,"Latin, Arabic","خالفة
وادي
بو
OUED
BOUKHALFA",<s_menu><s_nm> OUED BOUKHALFA</s_changeprice></s_total>,,516.5278911590576,,,2025-12-24T13:37:25.048953,"وادي بوخالفة
QUED BOUKHALFA",,2492.419719696045,,,2025-12-23T22:06:16.927253,"![img-0.jpeg](img-0.jpeg)

^{}[] وادي بو خالفة
^{}[] CUEO BOUKHALES",,1547.389030456543,,,2025-12-24T17:06:33.850603
icdar_tr_img_00293,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00293.jpg,ICDAR_mini,"Arabic, None, Latin","جندوبة
JENDOUBA
باجة
BEJA
طبرقة
TABARKA
دراهم
عين
AiN
DRAHAM
###
###
###
###",<s_menu><s_nm> JENDOUBA</s_nm></s_total>,,483.83188247680664,,,2025-12-24T13:37:26.600843,"جندوبة
JENDOUBA
باجة
BEJA
عين دراهم
AIN DRAHAM
103
طبرقة
TABARKA",,2511.500835418701,,,2025-12-23T22:06:24.517362,<table><tr><th>طريقة</th><td>TABARKA</td></tr><tr><th>جندوبة</th><td>JENDOUBA</td></tr><tr><th>بـأجة</th><td>B E J A</td></tr><tr><th>عين دراهم</th><td>AIN DRAHAM</td></tr></table>,,1187.4380111694336,,,2025-12-24T17:06:38.555233
icdar_tr_img_00298,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00298.jpg,ICDAR_mini,"Latin, Arabic","المسارحة
احد
صامطة
الطوال
###
###
###
###
###
###
###
###
الشبيكة
###
###
٥٠٠
م
500
M",<s_menu><s_nm>,,461.0469341278076,,,2025-12-24T13:37:43.722763,"أحد المسارحة
صامطة
الطوال
اليمن
AHAD AL MASARHA
SAMTHA
AL TUWAL
YEMEN
الشبكة
AL SHEIBIKAH
500 M
٥٠٠ م",,2589.387893676758,,,2025-12-23T22:07:11.200739,"![img-0.jpeg](img-0.jpeg)

# لوردا

## 2021

### 1000 M

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**

**القدس**",,2513.11993598938,,,2025-12-24T17:07:07.830067
icdar_tr_img_00310,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00310.jpg,ICDAR_mini,"Latin, Arabic","خياط
امواج
الأقمشة
الرجالية
للخياطة
8939629
٠٥٥٠٣٢١٢٦٩",<s_menu><s_nm>,,436.4597797393799,,,2025-12-24T13:37:27.981773,"خياط
أسوان
الأقمشة
للخياطة الرجالية
٠٥٥٠٣٢١٢٦٩
8909629",,2558.666229248047,,,2025-12-23T22:06:32.055017,"<table><tr><td colspan=""3"">![img-0.jpeg](img-0.jpeg)</td></tr></table>",,1617.7411079406738,,,2025-12-24T17:06:42.868033
icdar_tr_img_00334,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00334.jpg,ICDAR_mini,"Arabic, Latin","ى
مغاسل
الأفق
###
LAUNDRY
###
ALـOFOQ
خدمة
###
سريعة
Service
OFOQ
Express",<s_menu><s_nm> YORK LAUNDRYY,,496.75893783569336,,,2025-12-24T13:37:27.097697,"مغاسل الأفق
OFOQ
AL-OFOQ LAUNDRY
خدمة سريعة Express Service
ـى
ـب
M",,2491.1460876464844,,,2025-12-23T22:06:27.008986,"# **Express Service**

![img-0.jpeg](img-0.jpeg)",,1726.111888885498,,,2025-12-24T17:06:40.281496
icdar_tr_img_00383,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00383.jpg,ICDAR_mini,"Arabic, None, Latin","###
20
###
###
###
السعر
20
6
هبه
HEBA
إطفاء
حريق
صندوق
FIRE
HOSE
CABINET",<s_menu><s_nm>,,1779.7467708587646,,,2025-12-24T13:38:00.671571,"20
السعر
20
5
هبة
HEBA
صندوق إطفاء حريق
FIRE HOSE CABINET",,3746.638059616089,,,2025-12-23T22:07:42.220663,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)",,2043.7119007110596,,,2025-12-24T17:07:23.084515
icdar_tr_img_00384,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00384.jpg,ICDAR_mini,"Latin, Arabic","صيدلية
صيدلية
###
شقرون",<s_menu><s_nm>,,448.4062194824219,,,2025-12-24T13:37:13.041626,"صيدلية
صيدلية
شقرون+",,2549.3969917297363,,,2025-12-23T22:05:52.037043,"# 69,80

![img-0.jpeg](img-0.jpeg)",,1228.5640239715576,,,2025-12-24T17:06:20.006176
icdar_tr_img_00395,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00395.jpg,ICDAR_mini,"Latin, Arabic","نهج
الاندلس
RUE
ANDALOUS
DES",<s_menu><s_nm> ANDA,,450.8490562438965,,,2025-12-24T13:37:15.087530,"نه الاندلس
RUE
DES ANDALOUS",,2446.815013885498,,,2025-12-23T22:06:01.871804,"$$
\begin{aligned}
& \text { RUE } \\
& \text { LES ANDALOUS }
\end{aligned}
$$",,1129.5769214630127,,,2025-12-24T17:06:24.632029
icdar_tr_img_00409,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00409.jpg,ICDAR_mini,"Latin, Arabic","طريق
25
شارع
الخليج
العربي
Gulf
Arabian
Street",<s_menu><s_nm> Arabian Gulf Street</s_nm></s_total>,,491.12892150878906,,,2025-12-24T13:37:47.976956,"طريق
25
شارع الخليج العربي
Arabian Gulf Street",,2458.0509662628174,,,2025-12-23T22:07:21.221123,"![img-0.jpeg](img-0.jpeg)

شارع الخليج العربي
Arabian Gulf Street",,828.0758857727051,,,2025-12-24T17:07:12.748437
icdar_tr_img_00456,/Users/kenzabenkirane/Documents/GitHub/research-playground/datasets/parsing/ICDAR/ImagesPart1/tr_img_00456.jpg,ICDAR_mini,"Arabic, Latin","igh
Ama
Travel
أسفار
457
393
96
وكالة
175
224
21
VOYAGES
DE
AGENCE
داخلية
رحلات
وخارجية
###
أمازيغ
Ama
للأسفار
على
عمرة
السنة
مدار
تذاكر
###
Travel
ges
ménage",<s_menu><s_nm> AGENCE DE VOYAGES</s_nm><s_num>,,566.9937133789062,,,2025-12-24T13:37:11.504463,"Ama ngh
Travel
96 393 457
21 224 175
AGENCE DE VOYAGES
Ama Lgh
Travel
رحلات داخلية وخارجية
عمرة على مدار السنة
تذاكر سفر
ges
ménage
وكالة أسفار
أمازيغ للأسفار",,2759.596824645996,,,2025-12-23T22:05:43.434656,"![img-0.jpeg](img-0.jpeg)

![img-1.jpeg](img-1.jpeg)

# رخصة الاستفسار

## امازيغ للاسفار

ص. 393 457
21 224 175

### AGENCE DE VOYAGES

<table><tr><td>Amateur</td><td>رحلات داخلية وخارجية<br/>عمرة على مدار السنة<br/>تذاكر سفر</td></tr><tr><td>Travel</td><td></td></tr></table>

^{}[] ges
^{}[] aménage",,1591.0978317260742,,,2025-12-24T17:06:16.579603
