sample_id,image_path,printed_image_path,dataset,ground_truth,azure_intelligence_prediction,azure_intelligence_prompt,azure_intelligence_ground_truth_inference_time_ms,azure_intelligence_prediction_inference_time_ms,azure_intelligence_tokens_used,azure_intelligence_ground_truth_error,azure_intelligence_prediction_error,azure_intelligence_timestamp,mistral_document_ai_prediction,mistral_document_ai_prompt,mistral_document_ai_ground_truth_inference_time_ms,mistral_document_ai_prediction_inference_time_ms,mistral_document_ai_tokens_used,mistral_document_ai_ground_truth_error,mistral_document_ai_prediction_error,mistral_document_ai_timestamp
iam_555_n01-045,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_555_n01-045/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_555_n01-045/printed.png,IAM_mini,"Now, as Alastair reduced the thrust, the pitch changed as the nose of the aircraft
dipped slightly. The needle of the speed recorder swung gently through 8.0, 7.0, 6.0
before coming to rest at 5.0. ""We're a bit ahead of time,"" said Alastair. ""We'll run
in on minimum engine power."" Geoffrey smiled. Alastair talked of running in when
they were still more than four hundred miles from their destination.","Now , as Alastair reduced the thrust , the
pitch changed as the nose of the aircraft
ripped slightly . The needle of the speed
recorder aring gently through 8,0 , 7.0 , 6.0
before coming to rest at 5.0 , "" We've a bit
whead of time "" said Hastain , "" He'll run
in on minimum engine power "" Geoffrey
smiled . Alastain talked of running in when
they were still more than four hundred
miles from their destination .",,2506.7739486694336,3797.693967819214,,,,2025-12-30T19:10:28.723617,"Now, as Alastair reduced the thrust, the pitch changed as the nose of the aircraft
dipped slightly. The needle of the speed recorder swung gently through 8.0, 7.0, 6.0
before coming to rest at 5.0. ""We're a bit ahead of time,"" said Alastair. ""We'll run
in on minimum engine power."" Geoffrey smiled. Alastair talked of running in when
they were still more than four hundred miles from their destination.",,2365.772008895874,2852.45680809021,,,,2025-12-30T20:02:28.887791
iam_559_n02-000,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_559_n02-000/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_559_n02-000/printed.png,IAM_mini,"DARKNESS had descended like a curtain by the time they docked at Belleray. And
though Guy, made nervous by Beryl's silence, drove at reckless speed to the Villa,
it was quickly evident that the party was over. Piers came strolling out to meet the
Deanes, and as soon as Guy had driven away, invited them casually to come to his
flat for a drink.","DARKNESS had descended like a certain by the
time they docked at Belleray . And though huy ,
made nervous by Beryl's silence , drove at reckless
speed to the villa , it was quickly evident that
the party was over . Piers came strolling out to
meet the Deanes , and as soon as Guy had
driven away , invited them casually to come to
his flat for a drink .",,4009.0041160583496,2751.9402503967285,,,,2025-12-30T19:56:33.778734,"DARKNESS had descended like a curtain by the time they docked at Bellesey. And
though buy, made nervous by Beryl's silence, drove at reckless speed to the villa, it
was quickly evident that the party was over. Piers came strolling out to meet the
Deanes, and as soon as Guy had driven away, invited them casually to come to his
flat for a drink.",,2086.3747596740723,2235.772132873535,,,,2025-12-30T20:36:39.561551
iam_560_n02-009,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_560_n02-009/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_560_n02-009/printed.png,IAM_mini,"""I caught him just as he was going to the airport to meet Blanche,"" he said. ""As a
matter of fact I'd asked him last night to deputise for me and fetch her. He brought
her to the party too. They're both here."" ""I didn't know she was coming back from
Barbados so soon."" Beryl said the first thing that came into her head.",""" I caught him just as he was going to the
airport to meet Blanche , "" he said . "" As a matter
of fact I'd asked him last night to deputise
for me and fetch her . He brought her to the party
too . They're both here . "" "" I "" didn't know she was
coming back from Barbados so soon. ""Beryl
Said the first thing that came into her head .",,3373.0790615081787,3420.3779697418213,,,,2025-12-30T19:20:40.755191,"""I caught him just as he was going to the airport to meet Blanche,"" he said. ""As a
matter of fact I'd asked him last night to deputise for me and fetch her. He brought
her to the party. They're both here."" ""I didn't know she was coming back from Barbados
so soon."" Beryl said the first thing that came into her head.",,4301.5758991241455,2031.649112701416,,,,2025-12-30T20:09:27.686027
iam_561_n02-028,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_561_n02-028/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_561_n02-028/printed.png,IAM_mini,"Jack and Blanche were quick to sympathise, and to express their disgust at Sir John's
abominable treatment of his guests. But Piers remained aloof, and when Beryl sug-
gested having a second party, the following week, he poured cold water on the project.
Everyone, he declared, had had a thoroughly good time, and it would take them nearly
to next week to settle down again. Meanwhile Hubert would have betaken himself
and his well-earned gratuity to his native village at the north of the island.","Jack and Blanche were quick to sympathie and to
express their disgust at fir tha's abominable treatment
of his questi . But Piers remained alof, and when Bery !
suggested having a second party, the following week, he
poured cold.
water on the project . Everyone , he declared
1
had had a thoroughly good time , and it would take them
Wearly to next week.
to settle down again . Meanwhile
Hubert would have betalen himself .
and
his well -
earned gratuity the his native village at the
worth
of the island.
worth",,5745.292186737061,2862.7138137817383,,,,2025-12-30T19:02:29.067621,"Jack and Blanche were quick to sympathise, and to express their disgust at Sir John's
abominable treatment of his quests. But Piers remained aloof, and when Beryl
suggested having a second party, the following week, he poured cold water on the project.
Everyone, he declared, had had a thoroughly good time, and it would take them nearly
to next week to settle down again. Meanwhile Hubert would have betaken himself
and his well-earned gratuity to his native village at the north of the island.",,2727.0240783691406,4623.5551834106445,,,,2025-12-30T19:56:47.537541
iam_561_n02-049,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_561_n02-049/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_561_n02-049/printed.png,IAM_mini,"""It's your superior attitude that riles me."" Beryl was scarlet with annoyance. ""How I
happened to be marooned at Balicou doesn't interest you in the faintest degree. You
look as though it was only what you expected of me, as though I didn't care a hoot
about letting Hubert and his pals down.""","4
It's your superior attitude that piles me ."" Beryl was
scarlet with annoyance . "" How I Impened to be marooned
at Salicon doesn't interest you in the faintest degree . You
look as though it was only what you expected of me ,
as though I didn't care a hoot about letting Hubert
and his palis down.
4",,7151.6008377075195,2740.255117416382,,,,2025-12-30T19:12:50.963066,"""It's your superior attitude that riles me."" Beryl was scariot with annoyance. ""How I
happened to be marooned at Balicou doesn't interest you in the faintest degree. You
look as though it was only what you expected of me, as though I didn't care a hoot about
letting Hubert and his pals down.""",,1405.2410125732422,12372.42579460144,,,,2025-12-30T20:04:11.195843
iam_562_n02-037,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_562_n02-037/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_562_n02-037/printed.png,IAM_mini,"He gave her no chance of any private conversation that evening, for when Blanche
and Jack left, he went with them. But next morning she insisted on his taking her
out in the jeep - to find, if possible, Hubert and his relations, and tell them of her
great disappointment at being held up in Balicou.","He gave
her no chance of any private
conversation that evening, for when
Blanche and Jack left , he what with
them.
But next morning she insisted
on his taking her out in the jeep -
to find , if possible , Hubert and his
5
relations, and the tell them of
great
disappointment at being
help
up
in
Balicon.",,2471.312999725342,4847.81289100647,,,,2025-12-30T19:19:07.198272,"He gave her no chance of any private conversation that evening, for when Blanche
and Jack left, he went with them. But next morning she insisted on his taking her
out in the jeep - to find, if possible, Hubert and his relations, and tell them of her
great disappointment at being held up in Balicou.",,1191.4453506469727,1910.3190898895264,,,,2025-12-30T20:08:17.938170
iam_565_n02-062,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_565_n02-062/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_565_n02-062/printed.png,IAM_mini,"You made some sort of a protest to Graybury. I'll give you credit for that. But
you didn't press the matter because, very naturally, you were thoroughly enjoying
Forrest's company in idyllic surroundings."" ""How dare you say such a thing?"" she
blazed. ""For goodness' sake show a glimmer of reason,"" was his equally indignant
rejoinder.","You made some sort of a protest to Graybury .
I'll give you credit for that . But you didn't press
the matter because , very naturally , you were
thoroughly enjoying Forrest's company in
idyllic surroundings.
"""" How dare you say
such a thing ? "" she blazed . ""For good ness ""
sake show a glimmer of reason , "" was his
equally indiquent rejoinder .",,5932.429075241089,4891.501188278198,,,,2025-12-30T19:14:42.401894,"You made some sort of a protest to Graybury. I'll give you credit for that. But you didn't
press the matter because, very naturally, you were thoroughly enjoying Forest's company in idyllic
surroundings."" ""How dare you say such a thing?"" she blazed. ""For goodness' sake
show a glimmer of reason,"" was his equally indignant rejoinder.",,1805.4089546203613,5335.712909698486,,,,2025-12-30T20:05:32.493289
iam_567_n02-098,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_567_n02-098/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_567_n02-098/printed.png,IAM_mini,"She wavered, and at last said slowly, ""If you must drag the truth out of me, I must
ask you to regard it as confidential."" ""My dear Beryl, don't tell me anything, if you'd
rather not."" He was clearly startled by her words. ""But remember, it was you, not
I, who started this conversation.""","She wavered, and at last said
slowly , "" If you must drag the truth
out of me, I must ask you to regard
it as confidential . "" My dear Beryl,
don't tell me anything , if you'd rather
not . "" He was clearly startled by her
Words. "" But remember , it was you,
not J , who started this conversation . """,,4469.957113265991,2782.572031021118,,,,2025-12-30T19:42:19.422065,"She wavered, and at last said slowly, ""If you must drag the truth out of me,
I must ask you to regard it as confidential."" ""My dear Beryl, don't tell me
anything, if you'd rather not."" He was clearly startled by her words. ""But remember,
it was you, not I, who started this conversation.""",,1662.8899574279785,1730.982780456543,,,,2025-12-30T20:26:19.128692
iam_567_p03-112,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_567_p03-112/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_567_p03-112/printed.png,IAM_mini,"""No, it wouldn't!"" he almost snapped, surprising her. ""You sounded like somebody
else for a moment there. It doesn't become you to behave like a - a tart, Di."" ""Nigel -
!"" she gasped. ""I didn't mean to behave like anything of the kind. I was only joking.""
""Well, don't. It's miserable enough my having to take my leave in the autumn without
you trying to be bright and gay about it.","4
"" No , it wouldn't ! "" he almost snapped .
surprising her. "" You sounded like some -
body else for a moment there . It doesn't
become you to behave like a - a tart, Di.
"" Nigel - ! "" she gasped . "" I didn't mean to
behave like anything of the kind. I
was only joking . "" "" Well , don't. It's
miserable enough my having to take my
leave in the autumn without you
trying to be bright and gay about it .
4",,2782.1850776672363,2526.366949081421,,,,2025-12-30T19:24:16.390031,"""No, it wouldn't!"" he almost snapped, surprising her. ""You sounded like some-
body else for a moment there. It doesn't become you to behave like a - a tart, Di.""
""Nigel -!"" she gasped. ""I didn't mean to behave like anything of the kind. I was only
joking."" ""Well, don't. It's miserable enough my having to take my leave in the autumn
without you trying to be bright and gay about it.",,1166.072130203247,2783.1509113311768,,,,2025-12-30T20:12:15.780296
iam_568_n02-151,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_568_n02-151/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_568_n02-151/printed.png,IAM_mini,"Their air of smiling somnolence showed them to have been guests at yesterday's
celebrations, and their friendly welcome and warm sympathy, as she explained how
she had come to miss the party, made her send a complacent glance in Piers' direction.
What a fuss-box the man was, she thought impatiently, trying to worry her into
the belief that her failure to appear at a function on the estate was a major error:
that it was the kind of thing that, with these simple folk, spoiled the master-servant
relationship.","Their air of smiling somnolence showed them
to have been quests at yesterday's
celebrations, and their friendly welcome
and warm sympathy , as she explained
how she had come to miss the party ,
made her send a complacent glance
in Piers' direction. What a fuss-box the
man was, she thought impatiently,
trying to worry her into the belief
that her failure to appear at a function
on the estate was a major error:",,2493.009090423584,2700.537919998169,,,,2025-12-30T19:44:01.360336,"Their air of smiling somnolence showed them to have been guests at yesterday's
celebrations, and their friendly welcome and warm sympathy, as she explained
how she had come to miss the party, made her send a complacent glance in Piers' direction.
What a fuss-box the man was, she thought impatiently, trying to worry her into
the belief that her failure to appear at a function on the estate was a major error:",,1733.7172031402588,3909.4347953796387,,,,2025-12-30T20:27:18.210939
iam_571_n03-038,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_571_n03-038/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_571_n03-038/printed.png,IAM_mini,"He had almost entirely settled back into his old ways, even to reading law about two
hours each day. Though he did not refuse wine, which the judge always had on the
table at dinner, he did not act as though he found it necessary except in moderate
compliance with his father's habit.","He had almost entirely settled back into his old
ways , even to reading law about two hours each
day . Though he did not refuse wine , which the
judge always had on the table at dinner , he
1
did not act as though he found it necessary
except in moderate compliance with his father's
habit.",,4783.449172973633,2611.5808486938477,,,,2025-12-30T19:11:25.198490,"He had almost entirely settled back into his old ways, even to reading law about two
hours each day. Though he did not refuse wine, which the judge always had on the
table at dinner, he did not act as though he found it necessary except in moderate
compliance with his father's habit.",,2254.754066467285,1860.2828979492188,,,,2025-12-30T20:03:10.286908
iam_574_n03-079,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_574_n03-079/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_574_n03-079/printed.png,IAM_mini,"When the wind was on a rampage, as it was now, it could kick up a sea-sized commo-
tion where it had a straight blow of eight miles down the lake. 3""Big blow, Judge,""
remarked Willie Kim as the wind billowed out and sucked in his baggy black blouse
and pantaloons.","When the wind was on a rampage , as it was
now , It could kick up a sea- sized commotion
where it had a straight blow of eight miles
down the lake . 3 "" Big blow , Judge , "" Me -
1
marked Willie Kim as the wind billowed
out and stucked in his baggy black
blouse and pantalons .",,2481.16397857666,3704.694986343384,,,,2025-12-30T19:04:51.841657,"When the wind was on a rampage, as it was now, it could kick up a sea-ribed
commotion where it had a straight blow of light miles down the lake. 3"" Big blow, Judge,
remarked Willie Kim as the wind billowed out and stucked in his baggy black
blouse and pantaloons.",,1631.9220066070557,2593.0917263031006,,,,2025-12-30T19:58:40.025494
iam_577_n03-103,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_577_n03-103/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_577_n03-103/printed.png,IAM_mini,"It seemed to the frightened judge as though his son would actually shoot the craft in
under the outer end of the wharf. But by pressing the tiller hard over and at the same
time dropping the small sheet of wet canvas, Bill cleared the corner of the pier by
inches, and with the tiller still hard over, brought the yawl up against the waves with
sufficient momentum to permit Bueno Buck, now on his feet with a coiled rope in
left hand a cowboy loop in right, to toss the loop over one of the piles that projected
upward for about three feet, from the lee side of the pier.","It seemed to the frightened judge
as though his son would actually
shoot the craft in under the outer
end of the what . But by pressing
the tiller hard over and at the
same time dropping the small sheet
of wet canvas , Bill cleared the
carlier of the pier by inches , and
with the tiller still had over , brought
the you up against the waves",,2504.653215408325,2807.6353073120117,,,,2025-12-30T19:20:46.067976,"It seemed to the frightened judge as though his son would actually shoot the craft in
undes the outer end of the wharf. But by pressing the tiller hard over and at the
same time dropping the small sheet of wet canvas, Bill cleared the corner of the pier by
inches, and with the tiller still hard over, brought the yawl up against the waves.",,1957.7522277832031,2923.966884613037,,,,2025-12-30T20:09:32.567900
iam_578_n03-106,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_578_n03-106/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_578_n03-106/printed.png,IAM_mini,"""Willie,"" the judge said huskily, ""that was as pretty a piece of seamanship as I ever
saw. That boy of mine seems to know how to do everything, when he wants to.""
""3Naw,"" disputed Willie. 3""Just play in damn fine luck this time. He plenty smart
though."" As they reached the pier, the judge on legs that were a little unsteady, they
found Bueno Buck, now on the pier, leading the yawl toward the wave-battered shore.","4
Willie "" the judge said hurkily ,
that may as pretty a piece of veauaus -
4
hip or I ever vaw . That boy of
mine seems to know how to do
everything
When he wants to ""
3 Naw , "" dispusted Willie , 3 "" Just
1
play in dams fine luck this time .
He plusty smart though . "" As they
Hacked the pier , the judge our legs
that were a little unsteady , they
found Bueno
Buck now on the
pier, leading they you'd toward",,7075.5603313446045,2691.6098594665527,,,,2025-12-30T19:50:30.917008,"""Willie,"" the judge said huskily, ""that was as pretty a piece of seamanship as I ever
saw. That boy of mine seems to know how to do everything, when he wants to.""
""3Naw,"" disputed Willie. 3""Just play in damn fine luck this time. He plenty smart
though."" As they reached the pier, the judge on legs that were a little unsteady, they
found Bueno Buck, now on the pier, leading the yawl toward the wave-battered shore.",,1340.0828838348389,2141.319990158081,,,,2025-12-30T20:32:02.159569
iam_582_n04-022,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_582_n04-022/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_582_n04-022/printed.png,IAM_mini,"If I'd known what it would be like I'd sooner have married a parson."" He kissed her.
""Parsons work on Sundays,"" he said. ""They're worse off than submariners. You ought
to have married that fat stockbroker chap and shared him with his three mistresses.
Anyway it might be much worse. Pericles is a Portsmouth boat. She spends longer
in harbour than any other submarine.","If I'd known what it would be like I'd sooner
have married a parson . "" He Kissed her . "" Parsons
work on Sundays ,"" he said . "" They're worse off than
Submariners . You ought to have married that fat
stockbroker chap and shared him with his three
mistresses . Anyway it might be much worse .
Pericles is a Portsmouth boat . She spends longer
in harbour than any other submarines .",,4779.508829116821,2701.594114303589,,,,2025-12-30T19:39:56.292543,"If I'd known what it would be like I'd sooner have married a person."" He kissed her. ""Parsons work on
Sundays,"" he said. ""They're worse off than submariners. You ought to have married
that fat stockbroker chap and shared him with his three mistresses. Anyway it might
be much worse. Pericles is a Portsmouth boat. She spends longer in harbour than
any other submarines.",,2315.762758255005,3347.8081226348877,,,,2025-12-30T20:24:33.670771
iam_582_n04-039,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_582_n04-039/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_582_n04-039/printed.png,IAM_mini,"That little beast, Robbie Munyard!"" Having said her say Peggy manfully shouldered
her burden and prepared to break up yet another home. In the ten years of married
life this had already happened half a dozen times. Such is the life of a naval officer's
wife.","that little beast , Robbie Munyard !
11
Having
Said her say Peggy manufully shouldered her
brother burden and prepared to break up yet
another home . In the ten years of married life
this had already happened half a dozen times .
Such is the life of a naval officer's wife .",,2553.8699626922607,3809.1540336608887,,,,2025-12-30T19:14:19.082961,"That little beast, Robbie Munyard!"" Having said her say Peggy manufully shouldered her brother
burden and prepared to break up yet another home. In the ten years of married life this
had already happened half a dozen times. Such is the life of a naval officer's wife.",,1611.1359596252441,1982.3229312896729,,,,2025-12-30T20:05:17.160896
iam_583_n04-060,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_583_n04-060/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_583_n04-060/printed.png,IAM_mini,"""Make it a large one, darling. I know the naval habits. 'Drink gin and call each
other wallahs, what!' - as the Guards officer said on his return from a visit to the
Royal Navy. Submarines, what. Youngest D.S.C. in the war, what? Crawled inside a
submarine casing to defuse a Jerry bomb. Should have been a V.C.","""Make it a large one, darling. I know the naval
habits . "" Drinks gin and call each other wallah ,
What !' - as the Guards officer said on his return
from a visit to the Royal Navy . Submarines , what .
Youngest D.S. C. in the war , what ? Crawled
inside a submarine casing to defuse a Jerry
bomb Should have been a V.C.",,2499.9947547912598,8383.458137512207,,,,2025-12-30T19:47:45.249055,"""Make it a large one, darling. I know the naval habits. ""Drink gin and call each other
wallahs, what!"" - as the Guards officer said on his return from a visit to
the Royal Navy. Submarines, what. Youngest D.S.C. in the war, what? Crauted
inside a submarine casing to defuse a Jerry bomb. Should have been a V.C.",,3045.5410480499268,2971.8830585479736,,,,2025-12-30T20:29:54.159683
iam_584_n04-100,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_584_n04-100/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_584_n04-100/printed.png,IAM_mini,"Ever known us bowl a wide about your Service? Check and counter-check - nothing
but the truth. Somewhat embarrassing, what?"" ""How can the truth be embarrass-
ing?"" John sipped his double gin with relish. It was his favourite brand, he was on the
verge of a new chapter in his career, and his companion's attitude was challenging.","Ever known as bowl a wide about your Service?
Check and count-check - nothing but the truth.
Somewhat embarrassing, what?""How can the
truth be embarrassing"" John sipped his double
gin with relish. It was his favourite brand
he was on the verge of a new chapter in
his career, and his companion's attitude was
challenging.",,7084.022045135498,3832.7529430389404,,,,2025-12-30T19:42:30.339059,"Ever known us bowl a wide about your Service? Check and counter-check - nothing
but the truth. Somewhat embarrassing, what?"" ""How can the truth be embarrass-
ing?"" John sipped his double gin with relish. It was his favourite brand, he was on the
verge of a new chapter in his career, and his companion's attitude was challenging.",,2061.66410446167,2126.142978668213,,,,2025-12-30T20:26:23.316980
iam_584_n04-107,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_584_n04-107/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_584_n04-107/printed.png,IAM_mini,"Life at home and in Bath had been a trifle too comfortable and humdrum. He'd
never before met a pressman and found him curiously stimulating. ""You're a bit of a
humorist, aren't you?"" said Bawley. ""The truth is usually very embarrassing. You're
in submarines, aren't you?"" ""You know a great deal about me,"" said John.","life at home and in Bath had been a
trifle too comfortable and humdrum.
He'd never before met a pressman and
found him curiously
stimulating ."" You're a
bit of a humorist, aren't you?"" said
Bawley. ""The truth is usually very embarra-
ssing. You're in submarines, aren't you?
""You know a great deal about me""
said John.",,2577.706813812256,2625.3199577331543,,,,2025-12-30T19:40:24.262029,"Life at home and in Bath had been a trifle too comfortable and humdrum. He'd
never before met a pressman and found him curiously stimulating. ""You're a bit of a
humorist, aren't you?"" said Bawley. ""The truth is usually very embarrassing. You're
in submarines, aren't you?"" ""You know a great deal about me,"" said John.",,1617.69700050354,2274.152994155884,,,,2025-12-30T20:24:52.075847
iam_585_n04-130,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_585_n04-130/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_585_n04-130/printed.png,IAM_mini,"John flushed. ""I'm not in need of charity."" ""Come off it,"" said Bawley. ""The pro-
prietor of the Daily Courier knows what's going on. If he doesn't mind, why should
you?"" ""I see."" John took the refilled glass and looked over the rim at his companion.
""You want me to talk, is that it?""","John flushed . "" I'm not in need of charity .""Come
of it,"" said Bawley . "" The proprietor of the Daily
Carrier knows what's going on. If he doesn't mind,
Why should you?
sel.
John took the
4
refilled glass and looked over the rim at hus ""
companion.
""You want me to talk , is that it ? """,,2510.5202198028564,2698.7340450286865,,,,2025-12-30T19:09:27.575230,"John flushed. ""I'm not in need of charity."" ""Come off it,"" said Bawley. ""The pro-
prietor of the Daily Courier knows what's going on. If he doesn't mind, why should
you?"" ""I see."" John took the refilled glass and looked over the rim at his companion.
""You want me to talk, is that it?""",,1387.2041702270508,2359.834909439087,,,,2025-12-30T20:01:50.386706
iam_585_n04-149,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_585_n04-149/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_585_n04-149/printed.png,IAM_mini,"""You mean Munyard?"" ""Sure. Very useful contact, is our Robbie; he gives us the gen
and we give him the publicity. 'The Honourable ""Robbie"" and friend', what? You
know the sort of thing."" ""You'll get nothing out of me,"" said John, ""but you can pay
for my drinks if you want to, as long as you keep off Service matters.""","you mean Munyard ? "" "" Sure . Very useful
contact, is our Robbie; he gives us the gen and
we give him the publicity . ' The Honourable
11
Robbie"" and friend ' what ? You know that
sort of thing . ""You'll get nothing out of me,
said John, "" but you can pay for my drinks
If you want to , as long as you keep of
Service Matters.",,5887.5861167907715,4867.81120300293,,,,2025-12-30T19:51:23.801926,"""You mean Munyard?"" ""Sure. Very useful contact, is our Robbie; he gives us the gen
and we give him the publicity. 'The Honourable ""Robbie"" and friend', what? You
know the sort of thing."" ""You'll get nothing out of me,"" said John, ""but you can pay
for my drinks if you want to, as long as you keep off Service matters.""",,1258.923053741455,2429.8949241638184,,,,2025-12-30T20:32:42.915094
iam_585_n04-163,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_585_n04-163/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_585_n04-163/printed.png,IAM_mini,"""Ever been to Fleet Street?"" asked Bawley. ""You should. Next time you're in Town
give me a ring at this number and I'll take you round the pubs where most of the
work is done."" He held out a card. John took it and put it in his pocket. ""Thanks,""
he said. ""If ever my missus lets me off the chain I'll take you up on that.",""" Ever been to Flut Street ? "" asked Bowly .
""You should . Next time you're in Town
give me a viny at this number and I'll
take you round to the pubs where most
of the work is done . "" He held out a card .
John took it and put it in his pocket.
"" Thanks , "" he said . "" If ever my missus
lets me off the chain I'll take you
up on that .",,2523.4692096710205,2604.8929691314697,,,,2025-12-30T19:46:44.970633,"""Ever been to Fleet Street?"" asked Bawley. ""You should. Next time you're in Town
give me a ring at this number and I'll take you round the pubs where most of the
work is done."" He held out a card. John took it and put it in his pocket. ""Thanks,""
he said. ""If ever my missus lets me off the chain I'll take you up on that.",,1668.5011386871338,2733.957290649414,,,,2025-12-30T20:29:11.964886
