sample_id,image_path,printed_image_path,dataset,ground_truth,gpt-5-mini_prediction,gpt-5-mini_prompt,gpt-5-mini_ground_truth_inference_time_ms,gpt-5-mini_prediction_inference_time_ms,gpt-5-mini_tokens_used,gpt-5-mini_ground_truth_error,gpt-5-mini_prediction_error,gpt-5-mini_timestamp,gpt-5-nano_prediction,gpt-5-nano_prompt,gpt-5-nano_ground_truth_inference_time_ms,gpt-5-nano_prediction_inference_time_ms,gpt-5-nano_tokens_used,gpt-5-nano_ground_truth_error,gpt-5-nano_prediction_error,gpt-5-nano_timestamp
iam_000_a01-113u,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a01-113u/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a01-113u/printed.png,IAM_mini,"He told them that their conception of social services was wholly different - funda- mentally different from that of Labour. They would provide an ambulance service for the absolutely wretched - but it would not be too comfortable nor too easy to get. Answering jeers that it was Labour which first put a ceiling on health spending and started charges, Mr. Brown reminded the hostile Government benches that was done in 1950 because of the financial strain of the Korean war.","He told them that their conception of social
services was wholly different - fundamentally
different from that of Labour. They would
provide an ambulance service for the absolutely
wretched - but it would not be too comfortable
nor too easy to get. Answering jeers that
it was Labour which first put a ceiling
on health spending and started charges, Mr.
Brown reminded the hostile Government benches
that was done in 1950 because of the financial
strain of the Korean war.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9570.240020751953,12583.783864974976,,,,2025-12-31T00:23:54.116758,"He told them that their conceptions of social
services were wholly different - fundamentally
different from that of Labour. They would
provide an ambulance service for the absolutely
wretched - But it would not be too comfortable
nor too easy to get. Moving jeeps that
it was Labour which first put a ceiling
on health spending and started charges, Mr.
Brown remained the hostile Government benches
that was done in 1950 because of the financial
strain of the Korean War.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7791.813850402832,42004.379749298096,,,,2025-12-31T07:56:43.476255
iam_000_a03-071,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a03-071/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a03-071/printed.png,IAM_mini,"But, at the same time, there is reason to believe that the Federal Government is not convinced, on the basis of the information it has so far, that such a project would be justified from a scientific point of view; and not merely constitute a ""prestige"" satellite, duplicating to some extent American efforts, as Die Welt suggests today in a highly critical editorial article.","But, at the same time, there is reason to
believe that the Federal Government is not
convinced, on the basis of the information
it has so far, that such a project would
be justified from a scientific point of view;
and not merely constitute a ""prestige""
sacrifice, duplicating to some extent American
efforts, as Die Welt suggests today in
a highly critical article.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5837.7110958099365,12084.012031555176,,,,2025-12-31T01:12:44.829335,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8867.575883865356,25742.194890975952,,,,2025-12-31T09:06:21.155180
iam_000_a05-039,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-039/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-039/printed.png,IAM_mini,"There was a computed 8.4 per cent. swing towards the Nationalist party of Dr. Verwoerd, the Prime Minister. This implies the disappearance of the Progressive party from the House. Early results in yesterday's general election showed Nationalists being returned in their strongholds, like Bloemfontein and the Transvaal, with slightly increased majorities. In the Cape, the veteran United Party politician, Mr. Harry Lawrence, standing as a Progressive, was defeated in his constituency, Salt River, by the United party candidate, Mr. H. M. Timoney.","There was a computed 8.4 per cent. swing
towards the Nationalist party of Dr. Verwoerd,
the Prime Minister. This implies the dis-
appearance of the Progressive party from
the House. Early results in yesterday's
general election showed Nationalists being
returned in their strongholds, the Bloem-
fontein and the Transvaal, with slightly
increased majorities. In the Cape, the
veteran United Party politician, Mr. Harry
Lawrence, standing as a Progressive, was","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9367.779016494751,20889.627933502197,,,,2025-12-31T00:36:45.767515,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",11736.87767982483,26013.164043426514,,,,2025-12-31T08:13:59.597785
iam_000_a05-058,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-058/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-058/printed.png,IAM_mini,"""We must not be rattled into surrender, but we must not - and I am not - be afraid of negotiation."" Mr. Godber, Minister of State, Foreign Office, said earlier that the Government had asked the Medical Research Council to reassess the fall-out position in view of the Russian tests. The Council's findings would be made public.","""We must not be walked into surrender,
but we must not - and I am not - be
afraid of negotiation."" Mr. Godber,
Minister of State, Foreign Office, said
earlier that the Government had asked
the Medical Research Council to re-examine
the fall-out position in view of the Russian
tests. The council's findings would be
made public.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5890.208005905151,19557.170867919922,,,,2025-12-31T00:51:17.964480,"We must not be cowed into surrender,
But we must not - and I am not - be afraid of negotiation. Mr. Godber,
Minister of State, Foreign Office, and
lest that the Government had asked
the Medical Research Council to examine
the full position in view of the Russian tests.
The Council's findings would be
made public.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7636.767864227295,40199.047803878784,,,,2025-12-31T08:34:04.556110
iam_000_a05-084,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-084/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-084/printed.png,IAM_mini,"The Russians now realised its seriousness. The French doubts were more about procedure than about substance. The Prime Minister's attitude of studied calm brought down the temperature of the debate, which never at any time rose to fever pitch, to a remarkable degree of sub-normality. Throughout Mr. Macmillan's speech the Earl of Home, Foreign Secretary, was listening in the Peers' Gallery.","The Russians now realised its seriousness.
The French doubts were more about procedure
than about substance. The Prime Minister's
attitude of studied calm brought down the
temperature of the debate, which never
at any time rose to fever pitch, to a
remarkable degree of sub-normality.

Throughout Mr. Macmillan's speech the Earl
of Home, Foreign Secretary, was listening
in the Peers' Gallery.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7874.551057815552,14863.798141479492,,,,2025-12-31T02:11:24.146841,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8089.49089050293,26315.805912017822,,,,2025-12-31T10:29:46.812833
iam_000_a05-099,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-099/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-099/printed.png,IAM_mini,"A reference to the reunification of Germany brought a bark of ""Start another war!"" from Mr. Ellis Smith (Lab., Stoke on Trent S.). Then Mr. Healey launched out on his pet theme of limitation of armaments in Europe. This could, he suggested, be linked with prohibition of the production of atomic weapons in any part of Europe. Inspection and control would be much easier to establish in these territories.","A reference to the reunification of Germany
brought a shout of ""start another war!""
From Mr. Ellis Smith (Lab., Stoke on Trent S.).
Then Mr. Healy launched out on his pet
scheme of limitation of armaments in Europe.
This could, he suggested, be linked with
prohibition of the production of atomic
weapons in any part of Europe. Inspection
and control would be much easier to
establish in these territories.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7978.182077407837,23183.22205543518,,,,2025-12-31T02:03:45.317135,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6170.007228851318,25419.30890083313,,,,2025-12-31T10:20:02.134663
iam_000_a05-104,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-104/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_000_a05-104/printed.png,IAM_mini,"Mr. Healey denounced the Government for using double standards. Ministers had rebuked the unaligned nations for not condemning the new Russian tests, but they themselves had no condemnation for events in Angola or Algeria. It was not for the Government, said Mr. Healey, to take up moral attitudes, ""especially when the temple of their religion is the bingo-parlour.""","Mr. Healey denounced the Government for
using double standards. Ministers had
rebuked the maligned nations for not
condemning the new Russian tests, but
they themselves had no condemnation for
events in Angola or Algeria. ""It was not for
the Government, said Mr. Healey, to
take up moral attitudes, especially when
the temple of their religion is the
bingo-parlour.""","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5775.007963180542,17132.551193237305,,,,2025-12-30T23:33:49.719612,"Mr. Hayek denounced the Government for
using double standards. Ministers had
rebuked the nationalist for not
condemning the new Russian acts, but
they themselves had no condemnation for
events in Angola or Algeria. It was not for
the Government, said Mr. Hayek, to
take up moral attitudes, especially when
the temple of their religion is the
non-political.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",11846.404075622559,20478.082180023193,,,,2025-12-31T06:45:01.938829
iam_002_a01-003,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_002_a01-003/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_002_a01-003/printed.png,IAM_mini,"Though they may gather some Left-wing support, a large majority of Labour MPs are likely to turn down the Foot-Griffiths resolution. Mr. Foot's line will be that as Labour MPs opposed the Government Bill which brought life peers into existence, they should not now put forward nominees. He believes that the House of Lords should be abolished and that Labour should not take any steps which would appear to ""prop up"" an out-dated institution.","Though they may gather some Left-wing support, a
large majority of Labour MPs are likely to
turn down the Foot-Griffiths resolution. Mr
Foot's line will be that as Labour MPs
opposed the Government Bill which brought
life peers into existence, they should not
now put forward nominees. He believes
that the House of Lords should be abolished
and that Labour should not take any steps
which would appear to ""prop up"" an out-dated
institution.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6662.703037261963,13254.062175750732,,,,2025-12-30T23:39:32.345825,"though they may gather some Left-wing support, a
large majority of Labour M P s are likely to
form down the Foot-Griffiths resolution. Mr.
Foot's line will be that as Labour M P s
opposed the Government Bill which brought
life years into existence, they should not
now put forward nominees. The believes
that the House of Lords should be abolished
and that Labour should not take any steps
which would appear to 'prop up' an out-dated
institution.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6999.124050140381,22491.631984710693,,,,2025-12-31T06:53:49.756713
iam_003_a01-007x,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_003_a01-007x/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_003_a01-007x/printed.png,IAM_mini,"Since 1958, 13 Labour life Peers and Peeresses have been created. Most Labour sentiment would still favour the abolition of the House of Lords, but while it remains Labour has to have an adequate number of members. THE two rival African Nationalist Parties of Northern Rhodesia have agreed to get together to face the challenge from Sir Roy Welensky, the Federal Premier.","Since 1958, 13 Labour life peers and peeresses have been created. Most Labour sentiment
would still favour the abolition of the House
of Lords, but while it remains Labour has to
have an adequate number of members. THE
two rival African Nationalist Parties of Northern
Rhodesia have agreed to get together to face the
challenge from Sir Roy Welensky, the Federal Premier.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8548.7642288208,28473.992109298706,,,,2025-12-31T02:15:19.158603,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9332.572937011719,26219.014883041382,,,,2025-12-31T10:35:55.356009
iam_007_a01-014,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_007_a01-014/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_007_a01-014/printed.png,IAM_mini,"Sir Roy's United Federal Party is boycotting the London talks on the Protectorate's future. Said Mr. Nkumbula last night: ""We want to discuss what to do if the British Government gives in to Sir Roy and the talks fall through. There are bound to be demonstrations."" Yesterday Sir Roy's chief aide, Mr. Julius Greenfield, telephoned his chief a report on his talks with Mr. Macmillan at Chequers.","Sir Roy's United Federal Party is boycotting
the London talks on the Protectorate's
future,' said Mr. Nkumbula last night;
""We want to discuss what to do if the
British government gives in to Sir Roy and
the talks fall through. There are bound
to be demonstrations."" Yesterday Sir Roy's
chief aide, Mr. Julius Greenfield, telephoned
his chief a report on his talks with
Mr. Macmillan at Chequers.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6223.467826843262,11092.153787612915,,,,2025-12-30T23:37:46.648511,,"Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8701.063871383667,25286.37409210205,,,,2025-12-31T06:51:24.011553
iam_008_a01-026x,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_008_a01-026x/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_008_a01-026x/printed.png,IAM_mini,"MR. IAIN MACLEOD, the Colonial Secretary, denied in the Commons last night that there have been secret negotiations on Northern Rhodesia's future. The Northern Rhodesia conference in London has been boycotted by the two main settlers' parties - the United Federal Party and the Dominion Party. But representatives of Sir Roy Welensky, Prime Minister of the Central African Federation, went to Chequers at the week-end for talks with Mr. Macmillan.","Mr. Iain Macleod, the Colonial Secretary, denied
in the Commons last night that there have
been secret negotiations on the Northern Rhodesia's
future. The Northern Rhodesia conference in
London has been boycotted by the two main
settlers parties - the United Federal Party
and the Dominion Party. But representatives
of Sir Roy Welensky, Prime Minister of the
Central African Federation, went to Chequers
at the week-end for talks with Mr. Macmillan.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6256.500959396362,17093.526124954224,,,,2025-12-31T00:55:05.796187,"Mr. Iain Macleod, the Colonial Secretary, denied
in the Commons last night that there have
been secret negotiations on the Northern Rhodesia's
future. The Northern Rhodesia conference in
London has been boycotted by the two main
settler parties - The United Federal Party
and the Dominion Party. But representatives
of Sir Roy Welensky, Prime Minister of the
Central African Federation, went to Lagos
at the week-end for talks with Mr. Macmillan.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7950.420141220093,12705.902099609375,,,,2025-12-31T08:39:58.493945
iam_009_a01-020,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_009_a01-020/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_009_a01-020/printed.png,IAM_mini,Mr. Macleod went on with the conference at Lancaster House despite the crisis which had blown up. He has now revealed his full plans to the Africans and Liberals attending. These plans do not give the Africans the overall majority they are seeking. African delegates are studying them today. The conference will meet to discuss the function of a proposed House of Chiefs.,"Mr. Macleod went on with the conference at
Lancaster House despite the crisis which had
blown up. He has now revealed his full plans
to the Africans and Liberals attending. These
plans do not give the Africans the overall
majority they are seeking. African delegates
are studying them today. The conference
will meet to discuss the function of a
proposed House of Chiefs.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",5086.165904998779,9110.568046569824,,,,2025-12-30T23:37:29.332423,"Mr. MacLeod went on with the conference at
Lancaster House despite the crisis which had
blown up. He has now revealed his full plans
to the Africans and Liberals attending. These
plans do not give the Africans the overall
majority they are seeking. African delegates
are studying them today. The conference
will meet to discuss the function of a
proposed House of Chiefs.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7061.99312210083,10347.017049789429,,,,2025-12-31T06:50:50.023546
iam_013_a01-053,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_013_a01-053/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_013_a01-053/printed.png,IAM_mini,"He said these concerned Mr. Weaver's alleged association with organisations black-
listed by the Government. Immediately Mr. Kennedy rushed a letter to Senator
Robertson saying the Federal Bureau of Investigation had reported on Mr. Weaver.
He believed he would perform ""outstanding service"" in his post. Senator Robertson's
committee has to pass Mr. Weaver's nomination before it can be considered by the
full Senate.","He said these concerned Mr. Weaver's
alleged association with organisations black-
listed by the government. Immediately
Mr. Kennedy rushed a letter to Senator
Robertson saying the Federal Bureau of In-
vestigation had reported on Mr. Weaver.
He believed he would perform 'outstanding
service' in his post. Senator Robertson's
committee has to pass Mr. Weaver's
nomination before it can be con-
sidered by the full Senate.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9472.718238830566,13035.590171813965,,,,2025-12-31T01:55:21.291427,"He said these condemned Mr. Weaver's alleged association with organisations backed by the Government.
Kennedy wrote a letter to London Robertson saying the Federal Bureau of Investigation had reported on Mr. Weaver.
He believed he would perform ""outstanding"" service in his post.
Senator Robertson's committee has to pass Mr. Weaver's nomination before it can be considered by the full Senate.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",17516.95489883423,22522.094011306763,,,,2025-12-31T10:08:57.830105
iam_015_a01-063x,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_015_a01-063x/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_015_a01-063x/printed.png,IAM_mini,"But he said discussions ""on a higher level than in the past"" might be useful. The President will probably discuss the problem with Dr. Brentano, the West German Foreign Minister, who is due in Washington next week. A big slice of Germany's ""aid"" is the early payment of a 210million debt to America. United States officials quickly point out that this is money due to America anyway.","But he said discussions ""on a higher
level than in the past"" might be useful.
The President will probably discuss the
problem with Dr. Brentano, the West
German Foreign Minister, who is due in
Washington next week. A big slice of
Germany's ""aid"" is the early payment
of a 210 million debt to America. United
States officials quickly point out that
this is money due to America anyway.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6448.633193969727,11570.864200592041,,,,2025-12-31T02:17:07.386823,"But he said discussions ""on a higher level"" hear n the post weight be useful.
The president will probably discuss the problem with Dr. Brentner, the West German Foreign Minister who is due in Washington next week.
A big slice of Germany's ""aid"" is the early payment of a 210 million debt to Kenya. United States officials quickly point out that this is money due to Kenya anyway.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",9334.32388305664,23547.36280441284,,,,2025-12-31T11:51:17.270186
iam_016_a01-077,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_016_a01-077/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_016_a01-077/printed.png,IAM_mini,"And, since this is election year in West Germany, Dr. Adenauer is in a tough spot.
Joyce Egginton cables: President Kennedy at his Washington Press conference admitted he did not know whether America was lagging behind Russia in missile power.
He said he was waiting for his senior military aides to come up with the answer on February 20.","And, since this is election year in West
Germany, Dr. Adenauer is in a tough
spot. Jagoe Egginton cables: President
Kennedy at his Washington Press con-
ference admitted he did not know
whether America was lagging behind
Russia in missile power. He said he
was waiting for his senior military
aides to come up with the answers on
February 20,","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",8523.109197616577,13478.85012626648,,,,2025-12-31T02:07:44.288246,"And, since this is election year in West
Germany, Dr. Adenauer is in a tough
spot. George Egginton cables: President
Kennedy at his Washington cor-
ference admitted he did not know
whether America was lagging behind
Russia in missile power. He said he
was waiting for his senior military
aids to come up with the answers on
February 20.","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",6357.218027114868,24083.66298675537,,,,2025-12-31T10:24:38.323652
iam_016_a01-102,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_016_a01-102/handwritten.png,/Users/kenzabenkirane/Documents/GitHub/research-playground/ocr_vs_vlm/datasets_subsets/iam_mini/iam_016_a01-102/printed.png,IAM_mini,"""After a lifetime of helping others and healing the sick, my considered opinion is that anybody supporting the increased charges is a wicked, old -."" Mr. Brown went on:
""We are dealing with a noble edifice which needs an imaginative architect to improve it, but it has got a quantity surveyor. We have descended from the real problems to fiddling about with bills of cost.","""After a lifetime of helping others and
healing the sick, my considered
opinion is that anybody supporting
the increased charges is a wicked,
old-"" Mr. Brown went on: ""We
are dealing with a noble edifice which
needs an imaginative architect to
improve it, but it has got a
quantity surveyor. We have descended
from the real problems to fiddling about
with bills of cost.""","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7613.884925842285,11027.272939682007,,,,2025-12-31T01:29:16.482882,"After a lifetime of helping others and
healing the sick, my considered
opinion is that anybody supporting
the increased charges is a wicked old-
Mr. Brown went on: ""We
are dealing with a noble edifice which
needs an imaginative architect to
improve it, but it has got a
quantity surveyor. We have descended
from the real problems to fiddling about
with bills of cost.""","Dataset: IAM_mini
Task: Extract all text from this document image, preserving structure and layout
Return ONLY the extracted text.",7499.547243118286,23280.577898025513,,,,2025-12-31T09:30:19.783846
